_id,label
47625,000001000010010000
47626,000001000010010000
47627,000001000001010000
47630,000000000000000100
47633,000000000000000100
47634,000001000010000000
47635,000001000010010000
47636,000001000000000100
47637,000001000000000000
47638,000001000010010000
47639,000000001000000000
47640,000000000001010000
47641,010001001000011000
47642,010000000000011000
47643,000001001001010100
47644,000001000000010000
47646,000001000010000000
47647,000001000010010000
47648,110001001001100100
47649,000000001000000000
47650,000001000010010000
47651,010001000000001000
47652,000001000010010000
47653,010000001010001000
47655,001000001001010000
47656,000001000010010000
47657,010001000000001100
47658,000001000000000000
47659,000001000010010000
47660,000001000000000100
47661,110001000000101100
47662,000001000000001101
47663,000001000001010000
47664,000001000000000000
47665,000001000001010100
47666,000001000010010000
47667,000000000000010000
47672,000000000001010000
47673,000000000000000100
47674,000001000000010000
47675,000000000000000100
47676,010000000001001000
47677,000001000000000000
47678,000000000000000100
47679,110000001000011000
47680,000001000000000000
47681,000000000001010000
47683,010000000000001000
47685,010011001010011100
47686,010001000000011000
47687,000000000000000100
47688,000000000000000100
47689,000000000000010000
47690,000000000011010000
47691,000001000001000100
47692,110000000000001000
47694,010001000000001000
47696,110001000000001100
47697,000000000000010000
47698,010001001000111000
47699,100001000000000000
47700,000001001000001100
47701,000000000000010000
47702,000001000000000000
47703,000001000000000000
47704,000001001010010000
47706,000001000010000100
47707,000001100000010100
47708,000000001000000000
47709,000001000010010000
47710,000010000000001000
47713,010000000000011000
47714,000000000000000100
47716,000000000001000000
47722,000001100000010000
47723,000001000001010100
47724,000000000001010100
47725,010001000000101100
47726,000000000000010000
47728,110001000000001100
47729,000000000001010000
47731,000000001011000000
47732,000001000000000000
47733,000001000001000100
47735,000001000010010000
47737,110010000000101000
47739,000001000000010100
47742,000000000000000100
47744,010001000000000000
47745,000000000000001000
47746,010001001010011000
47747,000001000000000000
47748,010000000000001000
47749,000001000000000000
47750,000000000000000010
47753,010001000000001000
47754,000001000001010100
47755,110000001010011100
47756,110001001000011100
47758,010000000000001000
47759,000001000000000101
47760,010001011001111000
47761,000001000010010000
47764,000000000001010000
47765,000001000000000000
47766,000000100000010100
47767,000001000000010100
47770,000001000000010100
47771,000001001000000000
47772,000000000001000000
47773,000001000010010000
47774,000000000000100100
47776,000000000000010000
47778,000000000000010000
47779,000001000010010000
47780,000001000000000000
47781,010001000000011000
47782,010001000001001000
47784,010000000000001000
47785,000001000000000100
47787,010001000010000100
47789,000001000010010000
47790,000000001001100000
47792,000000000001011100
47793,000000001010000000
47795,000000000000010000
47797,000000001000010000
47798,000001000000000000
47799,000001000000000000
47800,000001000000000100
47801,010000000000011000
47804,000001000010000000
47805,000001000010010000
47806,000001000000000000
47807,001000001000000000
47809,000001000000110000
47810,000001000010010000
47811,000001000010010000
47812,010001000000001100
47814,010001000000001100
47816,110001001000001001
47817,000000000001010000
47819,010001000000011000
47820,010001101000111101
47821,000001000010010000
47822,000001000010010000
47824,110001001000001100
47825,000001000001000000
47828,010000000000011000
47829,010000000001001000
47832,010000000001011000
47834,000001000001000000
47835,000001000000001101
47836,000001000010010000
47838,000000000000010100
47839,000000001000000000
47843,000001000000010000
47844,010000000000000000
47845,001001001001010000
47846,010000000001001000
47847,000001000000010000
47848,000000000001010100
47849,000010000000000000
47850,010000000000011000
47851,000000001000000000
47852,000000001011010000
47853,010000000000101100
47855,000001000010010000
47856,010000000000001000
47859,000001000000010000
47860,000001000000000100
47862,011001000000010000
47863,000000001000000000
47865,000000000001000000
47867,000001000000000000
47868,010001000000001100
47869,000001000010010000
47870,000001000000000000
47872,000000000000010000
47873,000001000000000000
47875,010000000000000000
47876,000001000000010000
47878,010000000000011000
47879,000001000000000000
47881,000001000010010000
47882,010001000000000000
47883,000001000010010000
47885,000001000000010000
47886,000000000000000100
47887,000001000000010000
47889,000001000010010000
47890,000001001010010000
47892,010000000000001000
47893,000001000000100100
47894,000001001000100000
47895,000000001000000000
47896,000001000000000000
47897,010001000000001000
47898,000001000010010000
47899,000001000000000100
47902,000000001000000000
47904,000001000001000000
47906,000000000000010000
47909,000000001000000000
47910,000001000000000000
47913,000001000010010100
47915,000001000001000000
47916,000000001001000000
47917,100001001000000100
47919,010001001001111000
47921,000001000000010000
47922,000001000010010000
47925,000000000001010000
47926,000001000010010000
47928,000001100000010000
47929,000001000000000100
47930,000001000000000000
47931,110001001001011000
47932,000000000001000000
47934,000000000000010000
47936,010001101000111101
47937,010000000000001000
47938,010000000001001000
47939,000000000001010000
47940,100001000000000101
47941,010001000010001100
47942,000000000000001000
47944,000001000000010000
47945,000000000000010000
47946,010000000000111000
47947,010001000001011101
47948,010001000001011000
47949,000010000000000000
47950,000000001000000000
47952,000001000000000000
47953,001000000011010000
47957,000001000010010000
47960,010001000001001000
47961,010000000000011000
47962,000000000000010100
47963,000000001000010000
47964,110011000001011000
47967,110000001000011000
47968,010001000001001000
47969,010001000000011000
47972,000000000000010100
47973,010001000000001000
47974,000001000000010000
47975,000001000000010000
47976,010001000011011100
47977,000001000000000000
47981,000000001010000100
47982,000001000010010000
47983,000001000000010000
47984,000000000001010000
47986,000001000010010000
47988,010001000000001100
47991,000001001000000000
47992,010001100000001000
47993,010001001000011000
47994,010001000000001000
47995,000000000000010000
47996,010000000000001000
47998,000001000010010000
47999,010000000001001000
48000,010001000000001001
48001,010001000000101100
48002,110001001001000001
48003,110001000000011100
48004,000001000000010100
48006,010001000000000000
48007,000001000010010000
48008,000001000010000100
48009,000000001000000000
48011,000001000010010000
48013,000001000000000000
48015,000000000000010000
48016,000001000001010000
48017,001001001001000000
48018,000001000000010000
48019,000001000010010000
48020,010001001000001100
48025,000001000000010100
48026,000001000000000100
48027,010001001001011000
48028,000000001010000100
48029,010000000000001000
48030,000001000000010000
48032,010000000000011000
48033,010000000000011000
48034,010001000000001000
48035,100001000000000000
48036,010001001000101000
48037,000001000000010000
48039,000000000000001000
48041,000000000000010000
48042,010001000010011000
48044,000001000000000100
48045,000001000000000000
48046,000000000000010000
48051,010001000000001000
48052,010000100000001100
48053,010001000011011100
48054,000001000000000000
48057,000000000000000100
48058,000001001000000000
48059,010000000000011000
48060,000001000000000100
48061,000000000000000100
48062,000000000000000100
48063,000000000000010100
48066,000000001000000000
48067,010000000000001000
48068,000001000000000000
48070,010000000000001000
48071,000000000000000100
48073,001000001001010000
48074,000001000000000000
48076,100000000000000101
48078,000001001000000000
48080,000001000000010000
48081,000001000001010000
48082,110001000000101000
48083,000001000000000000
48085,000001000010010000
48086,000001000000000000
48088,010001000000011110
48089,000001001000000000
48090,110001000000001000
48093,000001000010010000
48094,000000000000010100
48096,000001000000010000
48097,010001000001000000
48099,000000000000010000
48100,010000000000001000
48102,000000000001010000
48105,000000000000010000
48107,010001000011011100
48110,000001000000000000
48111,000001000010000100
48112,000001001000000000
48113,000000000000000100
48114,000000001000000000
48115,000000000011010010
48116,000000000000010000
48118,010000000000001000
48123,000001000010010000
48124,000001000010010000
48125,000001000010010000
48128,000001000000000000
48130,000000000001010000
48131,000001000000010000
48132,000001000001010000
48133,010000000001011100
48134,010001001000001000
48137,000000000000001000
48139,100001000000000000
48140,000001000010010000
48141,010001000000011000
48142,000001000000010100
48143,010011000000000100
48144,010001000000001100
48145,000001000000000000
48146,110000000000001000
48148,000001001011100110
48149,010000000000101000
48150,000000000000010000
48151,000001000010010000
48152,000001000000000100
48153,000001000000000000
48154,010011000000000000
48155,010000000000011000
48156,000001000010000000
48157,010000001000001000
48158,010000000000001000
48160,000001000000010000
48162,000001000000000000
48163,000001000000010000
48164,010001000000000000
48165,000001000010010000
48166,000001000000010000
48167,000001000010010000
48168,010001000000001000
48169,000001000000010000
48170,000001000000000000
48171,010000000000001000
48172,000001000000000000
48173,010000000000011000
48175,010000000000011001
48176,000001000000010000
48180,000000000000000100
48181,000001000000000100
48182,000001000000000000
48183,000001000000010000
48185,010001000000001000
48186,001000000011010000
48187,010001000000001100
48188,000001000000000000
48190,000000000000010000
48191,000001000000000000
48192,000001000000010000
48194,010001000000001100
48195,000000001000000000
48196,000000000001010000
48197,000001000000000000
48198,000001000000000000
48201,010001000000001000
48202,000001000010000000
48203,010001001001111001
48205,000000000000010100
48206,001001000000001000
48207,000001000000000000
48208,000001000010010000
48210,000000000000000100
48211,010000000000000000
48212,000001000000010000
48213,000001000000000000
48215,010000000000001000
48216,000001000000010000
48217,000001000000000000
48218,000001000000000000
48219,000000000000010000
48221,000001000000000000
48226,000001000010010000
48227,000000000000010000
48228,000001000010010000
48229,000010000001000000
48230,000001000000000000
48231,010001000000001001
48232,100001000000000000
48233,000001100001010000
48234,000001000000000000
48235,000001000000000000
48236,000000000000000100
48237,000001001000010000
48238,010000000000111000
48239,000000001001011001
48240,000000001000000000
48241,000001000010010000
48243,000000001000100000
48244,000001000000000100
48245,010001000000001000
48246,010000000000001000
48247,000001000010010000
48250,010000000000001001
48251,000000001000000000
48253,010000000000001001
48255,000001000000010000
48256,000001000010010000
48257,010000000000001000
48258,000001000010010000
48259,010000001000001000
48260,000001000010010000
48261,000001000001010000
48262,000000001010000000
48268,010001000000001000
48269,010000000000011110
48271,000000000001000100
48272,000000001000010000
48273,011001000100010000
48274,000000000001010000
48275,010000000000011000
48276,000000101000000100
48277,000001000010010000
48278,010001001010011000
48279,000001000010010000
48280,000001000001010000
48281,000001000010010100
48282,000001000000000000
48283,010000100000001100
48284,010001000001011100
48285,000000001010000000
48287,110001000000101100
48288,000000000000010000
48289,000001000000000000
48290,000001000010010000
48291,010000000000011000
48292,000001000000000100
48293,000001000000010000
48294,110001000000001001
48295,000001000010010000
48298,000001000010010000
48299,000000000000010000
48300,000000000000000100
48301,010000000000011000
48304,010000000000001000
48305,000000001000000000
48307,000001000000000000
48308,001000000011010000
48310,000001000000000000
48311,010001000000001000
48313,000001001000000000
48314,000000000000010000
48315,000000000000010100
48316,000000000000010000
48317,010000000000001000
48322,010000000000001001
48323,000000000000000100
48324,000000000001010000
48327,000010000000100100
48330,000001000000000000
48331,000001001001000100
48332,000000000000010000
48333,000001000010010000
48334,000001000010000000
48337,000000000001010000
48338,010001000000101000
48339,010000001000001000
48341,000001000000000000
48342,000001000010010000
48343,000000000000000100
48344,000001000000010000
48347,000000000001000000
48348,000000000000010000
48350,000001000000010000
48356,000001000000000000
48357,010000000000011000
48358,000000000000000100
48359,000011000000000000
48360,000001000011010000
48362,000001000010010000
48364,010001001000001000
48366,000000000001010000
48367,010000000000001000
48368,000001000001000000
48369,000000001000000100
48370,000001000001010100
48371,010000000000011000
48372,000001000010010000
48373,000001000010010000
48375,010001001000101000
48376,010000000001011001
48377,010000001000001000
48378,000000000001010000
48379,000001000001000000
48380,000001000000010000
48381,010001000000011110
48382,010001000001011100
48383,000000000000000100
48384,000001000000000100
48385,000000001000000000
48386,000001000000010100
48387,010001000001011100
48388,000001000000010000
48389,000001000000000000
48392,000001000000010000
48393,000001000000000000
48394,000000000001011000
48396,000001000000100100
48397,100001000000001000
48398,000000000000000100
48400,110001000000001001
48401,110001000000001100
48402,010000000001001100
48404,000001000000000000
48407,000000000000010000
48408,000000000000011000
48409,010000000000011000
48410,000000000000010000
48412,000000001000000000
48413,000001000000010000
48414,110000000000001000
48415,000000100000010100
48416,000001000000010000
48417,010000000000011000
48418,000000000011010000
48419,000000000000010000
48421,000001000011010000
48422,010001000000101000
48423,010001000001001100
48425,000000000000000100
48427,010000000000001001
48428,000000000000011001
48429,000000000000000100
48430,010000000000001000
48431,000001000000010000
48433,000001000000010000
48434,000000000000000100
48435,001000000011010010
48436,000001000000000000
48437,000000000000010000
48438,000001000000010000
48439,000001000000000100
48440,001000001001000100
48442,000001000000000000
48443,010000000001001000
48444,010001000000010000
48445,010001000000101100
48447,010001000000001100
48449,000000000000010000
48450,000001000000000000
48451,000000001000010000
48452,110001001001011000
48453,000001001000000000
48454,010001000000001000
48455,000001000000000000
48456,010001001000111100
48457,000001000000000000
48459,010000000000001000
48460,000001000011010000
48461,110001000001101000
48462,000001000000010000
48464,000001000010010000
48465,010000000000001000
48466,000001100001000010
48467,000000000000010000
48470,010000000000001000
48471,010000000000001000
48472,000001000001000000
48474,000001000000000000
48477,000000000000010000
48478,000001000000010000
48479,000000001000000000
48480,000000000000000100
48483,010000000000000000
48485,010000001000001100
48487,000001000010010000
48488,000001001001000100
48489,000001000010010000
48490,000000000000000010
48491,000000000000010000
48493,000000001001010000
48494,010000000000011000
48495,000001000010010000
48496,000001000000010000
48497,000001000000000000
48499,000001000000010000
48501,000000000000010000
48502,000001000010010000
48505,000001000010010000
48506,110001000000001000
48507,000000000000010000
48508,010001000000001000
48509,000001000010010000
48512,000001000010010000
48513,000001000000000000
48514,000001000000000000
48515,010001000000000100
48517,000001000000000000
48518,000000000000010000
48521,110001000000001001
48522,000001000000000000
48523,010000000001001100
48524,000001000001010100
48525,000001000000010000
48526,000001100001010000
48528,000000001000100000
48529,000000000000010000
48533,110001000000001100
48537,000001000000000000
48538,010001000001011000
48539,000001000000000000
48540,110000001001011010
48541,000001000010010000
48542,000000000001010100
48543,000001000000000000
48544,000000000000010000
48545,010001000000001000
48546,010001000000001000
48547,000000000000010000
48549,000001000000010000
48550,000001000000000000
48551,000001001011010000
48552,000001000000000000
48553,000001000010010000
48554,000010000000000000
48555,000001000000000000
48556,000001000000000000
48557,000000000000010000
48559,000001000010010000
48560,000000000000010000
48561,000000001000000000
48564,001001001000010100
48565,000001000000000000
48566,010000000000001000
48568,010001001001111000
48572,000001000000010000
48573,000000100000010100
48574,000000001000000000
48576,010001000000011000
48577,000000001001010010
48578,000000000000000100
48579,000001000010010000
48580,000001000000010000
48581,010001000000101000
48582,010001000001011100
48583,000000001000000000
48585,010000001000001000
48586,000000000000010000
48587,011000000001011000
48588,000001000000000000
48589,000001000010010100
48591,000001000010010000
48592,000001000010010000
48593,010001001000001010
48594,000001000000000000
48595,000001000000010000
48597,000001000010000000
48598,000000000000010000
48599,000001000000010000
48600,000001000000010000
48601,000000000000010000
48602,000000000001010100
48603,010001000000000000
48605,010001000000001000
48606,000000000000010000
48607,000001010000000000
48608,010000000000011000
48610,000001000000000000
48611,000001000010010000
48612,000001000010010100
48613,000001000010010000
48614,000001000010010000
48620,000001000000000000
48621,010001000000011000
48622,000000000000000100
48626,000000010000000000
48627,000001000000000000
48628,010001000000011100
48629,010001000000010100
48630,100001000000000000
48631,110001000000001100
48632,010001000000001100
48633,000001001000000100
48634,110001000000001001
48635,000000000000000100
48637,000001000010010000
48639,010000000000001000
48640,000011000000000100
48643,000001000010010000
48645,000000000001000000
48646,000001000000000000
48647,000001000000000000
48649,000001000000000000
48650,000001000000000000
48651,000000000000000100
48652,000000000001010000
48654,100001000001010100
48655,000001000010010000
48656,000000001010010000
48658,010000000000011000
48660,010000000000001000
48661,000001000000010000
48662,000000000000010000
48663,000001000010010000
48664,000000001000000000
48665,000000001000000000
48666,010001000000001000
48667,000001000000000100
48668,000011000000000100
48669,010000000000001000
48671,010001000010011100
48673,000000001010000000
48674,000000000001010000
48677,110001000000011000
48678,010001000000011100
48679,010000000000001001
48680,010001000000001000
48681,010000000000001100
48682,010001000001001001
48683,000001000010010000
48684,000001000010000000
48685,000000000000010110
48687,000001100000010000
48689,000001000000010000
48690,010001000000101000
48691,000001000000010000
48692,000001000000000000
48693,000001000011010000
48694,000000000000000100
48696,000001000000010000
48697,000001000000010000
48698,000000000000000100
48700,000001000010010000
48701,000001000010010000
48702,110001000000011000
48704,000001001001000000
48708,010000000000010000
48710,100000000000000000
48712,000001000010010000
48713,000001000000000000
48714,110000000000011001
48716,110001000001101000
48717,010001001010011000
48718,010001000000000000
48719,000001000010010000
48720,010001000001001100
48721,010001000000001000
48722,010000000000001100
48723,000001001000010100
48724,000001000000000000
48725,010001001010011000
48727,000001000000000000
48729,010000000000011100
48730,000000001001000000
48731,010000000000000000
48732,000000000000010000
48733,010001000001011010
48734,000001000010010000
48735,000001000000010000
48738,000001000000010000
48739,000001000010010000
48740,100001000000010000
48741,000000000000010000
48742,000001000000000000
48743,000001000001010000
48744,000001001000000000
48745,000001000000000000
48746,010000000001001000
48747,000001000001010100
48749,010000000000011000
48750,010001001010011000
48751,000001000010010000
48752,000001000000000000
48753,000001000010010000
48757,010001000000001000
48758,000001000010010000
48759,000001000000000000
48760,110001000000000001
48761,010001000000001100
48762,010000000000001000
48763,010001000000001000
48764,000000000000010000
48765,010001000000101000
48767,100001000000000000
48768,000001000010010000
48769,000001000000000000
48770,010001000010001100
48771,000001000010010000
48772,000001000000000000
48773,000000000000010000
48775,000001000000000000
48776,010001000000000000
48778,010001001010001100
48781,000001000000010000
48782,000001000000001000
48784,010000000000000000
48788,000001000010010000
48789,000001000000000000
48790,000000000001010100
48791,000001000010010000
48794,110001000000001100
48795,000001000000000000
48796,000001000000000100
48798,000000001000000000
48799,000001000010010000
48803,000000000000010000
48804,000001000000000000
48805,000001001000000100
48806,010001000000011000
48807,000001000000000000
48808,000001000000010000
48809,110000001001111100
48811,000001000010010000
48812,000001000010010000
48813,010001000000011000
48814,110000000001011000
48815,010000000001011001
48816,000001000000010000
48817,010001001000011100
48818,000000000000000100
48819,000001000010010000
48820,000001000001010000
48821,000001000011010000
48822,010001000011011100
48823,010001001000000000
48824,010000000000011000
48825,010001000001011000
48829,000001000000010000
48830,000001000010010000
48832,000001100001010000
48833,000000000001010000
48834,000000000000010000
48835,010001000001001000
48837,000001000001010000
48838,000000000000000100
48839,010000000000011000
48841,000000000000000100
48842,000001000010000000
48844,110001000001001100
48846,000000000000010100
48847,000001000010010000
48850,010001001001001100
48851,000001000000000000
48852,000001000010010000
48853,000000000001000000
48854,000000000000010000
48856,010001001000111000
48857,000000000000010000
48860,010000000000011000
48861,000001000000000000
48862,000001000010010000
48863,000001001000000000
48866,000001000010010000
48869,000001000000000100
48870,000001000000000100
48871,010000000000011000
48872,010000000000001000
48873,000000010000000000
48874,000001000010010000
48876,010000000000011000
48877,010000000000001000
48878,000001000001010110
48880,011001000000010000
48881,010001000000000000
48882,000000000000100100
48883,000001000010010000
48884,000000000000000100
48885,000000000000000100
48886,000000000000010000
48887,010001001000011100
48888,000001000010010000
48889,000001000010010000
48891,010001000010011100
48892,001000000001000000
48893,010001000000000100
48894,000000000000010000
48895,011001000000010000
48897,000010001010000000
48898,000001000010010000
48899,010000000000011000
48900,000001000010010000
48902,000001000010010000
48903,000000000001010100
48904,010101000000101001
48907,010001001001111100
48909,000001000010010000
48910,010000000000001000
48911,100000000000000000
48913,000001001000000100
48914,010000000000001000
48916,000000000001010100
48917,011001000001110000
48918,010000000000001100
48919,000001000000000000
48920,001001000001000000
48921,000001000010010000
48922,000000100000010100
48924,000000000001000000
48926,000000000000010000
48928,000001000000000100
48929,010001000000010000
48930,010001000000000000
48931,000001000010010000
48933,110001000000001000
48934,000000000000001000
48937,000001010000010000
48938,000000000000001000
48940,000001000010010000
48941,000000100000000000
48942,000000000000010000
48943,000001001000010100
48944,010000000000011000
48945,010001000011011100
48946,100001000000001100
48947,000000000011010000
48949,010001000010001100
48950,000000001000000000
48951,100001000000000000
48952,000001001000000000
48954,000001000010010000
48955,000001000000000000
48956,010001000000000000
48957,000000000000000100
48958,010000000000011000
48959,000001000010010000
48961,000001001001010000
48962,000000001000000000
48964,000001000000000000
48969,010001000011011100
48971,010001000000001000
48972,000000000001010000
48973,000001000000010000
48976,110001000000101000
48977,000001000000000000
48979,010000000000001000
48980,000000000001010000
48981,000000000001000000
48982,010001000000011000
48984,010000000001011010
48985,100001000000000000
48987,000001000000010000
48988,000001000000010000
48990,011001000000000000
48991,010001000000011000
48992,000000000000000100
48994,010001000000000000
48995,010001000000001000
48998,000001001001000100
48999,000001000010010000
49000,011001000000010000
49001,000001000000010000
49002,000001000010010000
49003,000000000001100000
49006,000000000001010000
49007,000000001000000100
49008,000001000001010000
49010,010001011001111000
49014,000000001010010000
49015,000001000000010000
49016,000001000000000000
49017,010000000000101000
49018,000000001001010000
49019,010001000000001100
49020,000000000011010110
49021,010001001001111000
49022,000000001000010000
49023,000010000000000000
49024,000001001000000000
49025,000001000000000110
49026,010000000000011000
49027,100000001001010010
49028,000001000010010000
49030,000000001000000000
49031,000001000000000100
49032,000000001001010000
49034,000001000010010000
49035,010001011001111000
49036,010000000000011000
49037,110001000000101100
49038,000001000010010000
49040,010000000010001100
49041,000001000000010000
49043,000001000000001100
49044,000001000000000000
49046,000001000000010000
49049,000001000010010000
49050,110001000000101000
49051,000001001000010000
49052,000000000000010000
49055,000001000010010000
49056,000001000000010000
49057,000000001010000000
49060,000000000001011101
49061,000001000010010000
49062,010000000000011000
49063,000001000010010000
49064,000001001000000000
49065,000000001000000000
49066,000000000000000100
49068,000001000000000000
49069,000001000010010000
49070,000001000000000000
49071,010001000011011100
49072,010000000000011000
49073,010001001001111000
49074,000001000000000100
49075,000001000010010000
49077,010001000000001000
49078,000001000010010000
49082,010000000000011000
49083,000001001000000000
49084,000001000000010000
49085,000001000000010000
49086,000000000000000100
49088,010000000000011000
49090,000001001000000000
49091,010001000000011110
49092,000001000000000000
49094,000000000000010000
49095,011001001001111000
49097,000000000000000010
49098,000001000000010000
49099,110001000000101000
49100,000001000000000100
49102,000000000000010000
49103,010001001000111000
49105,000001000010010000
49107,000000000011010010
49109,010001000000001000
49110,000001000010010100
49111,010000000001001100
49113,000000000001000000
49114,000001001000000000
49116,010001000000011101
49118,000001000000010000
49119,000000000000010100
49121,000000000000000100
49122,000000000001010100
49123,010001000000011000
49125,010000000000011000
49126,010000000000001000
49127,010000000001001000
49128,010000000001011000
49130,110001000000101000
49131,000001000000010100
49132,000001000000010000
49134,000001000001010100
49136,000001000010010000
49137,000001000000010100
49138,100000001000000000
49139,000001000010010000
49140,010001001000111100
49141,000001000000000000
49144,010000000000011000
49145,000001000000001101
49146,100001001000000100
49147,000010000000000000
49148,000001000010010000
49149,001000000001000000
49151,000000010000010000
49153,000001000010010000
49154,000010000000000000
49156,000001000010010000
49157,000001000010010000
49158,000001000000000000
49160,000000000000000100
49164,000001000000000000
49165,000000000000010000
49166,010001000000101000
49167,100001000000000100
49169,000001000000000100
49170,000001000010010000
49171,010001000000101000
49174,000000001000000000
49175,010000000000011000
49177,010001000000000000
49182,010001000000000100
49184,100000000000000000
49185,000000000010010100
49186,010001000000001000
49187,000001000010011000
49188,010001001001111001
49189,000001000000000000
49190,010000000000011000
49191,010001001010011000
49194,000000000001000000
49197,010001000000000000
49198,110001001011111100
49199,000001000000000000
49200,000001000000000000
49201,000011000010000100
49202,000001000010010000
49208,000000000000000100
49210,011001000000010000
49211,000001000010010000
49212,000000100000001100
49213,010000000000001000
49214,010000000000000000
49215,010000000000001100
49219,110000001000001000
49221,010001000000001000
49222,010001000000000000
49223,000001000000010100
49224,010000000000011000
49225,010001000000001000
49226,010001000000101000
49227,000001000001010110
49228,000001001000000100
49229,000000000000000100
49230,000001000000010000
49232,010000000000011000
49233,000001000000010100
49234,000001000011010000
49235,110001000000011000
49236,000001001000000100
49237,000001000000010000
49239,010000000000001000
49240,000001000010010000
49241,010001000010011000
49242,000001000000000000
49243,010000001000001000
49244,000000001000000000
49246,100001000001010100
49248,010001001000111100
49250,000001000010010000
49251,110000000001001100
49253,000001000000010000
49255,010001000000001000
49257,010001000000001001
49258,000001000010010000
49259,001000001000010000
49260,000001000010010000
49261,000001001000010000
49263,010001000000001101
49264,000000001000000000
49265,000001000010010000
49266,000001000000010100
49268,110000001010001100
49269,010000000001011000
49270,000001000010010000
49273,000001000010010000
49275,000000001010000000
49276,010000000001011000
49277,000001000000000100
49278,000001000000010000
49281,010000000000001000
49282,000000001010000000
49283,000001000000000000
49284,000001000010010000
49285,000001000000010000
49286,000001000000000000
49290,010000000000011000
49292,010000000001011000
49293,000001000000000000
49295,000001001010010010
49297,000000000001000100
49299,010001000000001100
49300,000001000010000000
49301,010000000000011000
49302,000001000000000000
49305,110000000000011000
49306,110001000000101000
49308,000001000000000000
49309,110001000000011000
49310,000001000000000100
49312,001001001000000000
49313,010001001001111000
49316,010000000000011000
49317,000001000000000000
49319,000000000000010000
49320,000001000000000000
49322,010000000000011001
49323,010000000000001000
49324,000000000000010100
49325,000000000000010000
49326,000000001010010100
49328,110001000000001000
49329,000001000000001000
49332,010000000000001000
49334,011001000000010000
49335,000001000010010000
49336,010000000000001000
49337,000001000000000000
49339,000000000000010000
49340,000001000000010000
49342,000001000001000100
49343,000000000000010000
49346,000001000010010000
49347,000000000001000100
49350,000000000000011000
49351,010001000000001000
49352,000001000000010000
49354,000000000000000100
49356,010011001000111100
49357,010000000000011000
49358,100001000000000100
49359,000001000010010000
49360,000001000000000000
49361,000000001001010100
49362,010001001000111000
49363,000001000010010000
49364,000001000000000000
49370,000001000001010100
49371,100001000000000000
49373,000001000010010000
49374,000001000000000000
49375,000001000000000000
49376,000001000000000000
49377,000001000000000000
49378,000001000000000000
49379,010000000000001000
49380,000001000010010000
49384,010000000000011000
49385,000001000000000000
49387,000001001001000000
49388,010001001000111100
49389,000001000001010000
49391,000001001000000000
49392,000001000000000000
49393,010001001000001100
49396,010000000000011000
49400,000001001000000000
49402,000001000000000000
49403,000001000010010000
49405,000001000010010000
49406,010001000001011000
49407,000001001000000100
49408,000001000010010000
49409,000001000000000110
49410,000000000010000000
49411,000001000010000000
49412,110001000000001000
49413,010001000000101000
49414,010001000000001000
49415,010000000000001100
49416,010001001000001000
49417,010000000001011000
49418,000000000001010000
49419,000001000010010100
49421,010001000010011100
49422,000001000000000100
49425,000001000000000000
49426,000000001000000100
49427,000001000010010000
49429,100001000000000000
49432,000000001000000000
49433,011001000000010000
49434,000001000000000000
49435,010000000000001000
49436,000001000001000000
49437,000001000010010000
49438,000001000000000000
49439,000001000000000000
49440,110000001000011000
49441,000001000001010000
49442,000001000000000000
49443,000001000000000000
49445,000001000000010100
49446,000001000010010000
49447,000000000001010110
49448,000001001000000000
49449,010001000000001000
49450,010000000000011000
49453,010000000001011000
49454,000000000001010000
49455,000000000001010000
49456,000000001000010000
49458,000001000010010000
49459,010001000000010000
49462,000001000001010100
49463,010001000000011000
49464,001000000011010000
49465,000001001000000100
49467,000000000000000100
49468,010000001000001000
49471,110001001010001000
49472,000001000010010000
49473,000001000000000100
49474,000000000000010100
49475,000001000000010000
49476,010001000000001000
49477,000000000000010000
49478,000001000000010000
49479,000000000000000100
49480,000001000000001101
49481,000001000010010000
49482,000001000010010000
49483,000001000001010000
49485,010000001000001100
49486,000000001010000000
49487,110001000001011100
49489,010000000000100000
49490,010000000000011000
49491,010000000000001000
49492,000001000000000100
49496,000001000010010000
49498,000001000010010000
49499,000001000010010000
49500,000001000001000000
49501,010001000000001000
49502,000001000010000000
49503,000000000000010000
49504,000001000010010000
49506,010000000000001000
49509,000001000000000000
49510,000000000000010100
49511,000000000000010100
49512,001001001001000100
49513,000001000000000110
49514,010000000000000000
49517,010000000001011000
49518,000001000000010000
49520,010000001010001000
49521,000000001000010000
49523,100000000000001000
49524,000001000000010000
49527,000001000010010000
49528,000000100000010100
49529,010000001000001000
49530,000001000000000000
49531,000001000000010100
49533,010001000000011100
49534,000000001000000000
49535,000000001000100000
49536,000001010010000000
49537,000000000000000100
49538,000001000000010000
49540,000000000000010110
49542,110001000000000000
49543,000001000000000000
49544,010001000000001000
49545,010000000000101000
49550,000001000000000100
49551,000001000000010000
49552,000001000010011000
49553,000001000000000000
49554,010000000000011000
49555,000001000010010000
49556,000001000000010000
49557,000001000000000000
49558,000001000000000000
49559,110001000001001000
49561,010000000000001100
49562,000000000000000100
49563,000001000000010000
49564,010001000000001000
49566,010000000000011000
49567,000001000000000000
49568,000000001000000000
49569,000001000000010000
49570,000001000010010000
49571,010001011001111000
49572,000001000000000100
49577,000000001000000000
49579,010001000000001000
49580,000001000000010000
49581,010000000000011000
49582,000001000010010000
