_id,Binary_Operations,Blocks,Bytes,Placeholder_statements,Constant_values,Hexadecimal_addresses
26750,142,48,3,0,0,0
26751,229,103,1,0,0,0
26752,7,3,0,0,0,0
26753,70,34,0,0,0,0
26754,113,21,0,0,0,1
26755,34,19,2,0,10,0
26756,34,19,0,0,0,2
26757,686,194,0,0,0,2
26758,103,27,0,0,0,2
26759,197,66,0,0,10,18
26762,28,12,0,0,3,2
26763,272,148,1,0,0,0
26764,5,7,0,0,0,0
26765,28,12,0,0,3,2
26766,118,37,0,0,4,0
26767,69,40,0,0,0,1
26770,41,18,2,0,3,0
26771,107,21,4,0,7,13
26773,82,42,0,0,4,2
26774,173,65,0,0,0,8
26775,97,50,27,0,0,0
26776,93,32,0,0,0,0
26777,47,27,0,0,0,0
26778,58,19,2,0,0,2
26780,154,64,0,0,4,4
26781,55,32,0,0,0,2
26783,28,12,0,0,3,2
26784,28,12,0,0,3,2
26785,42,18,2,0,6,0
26786,40,23,9,0,8,1
26787,40,18,2,0,6,2
26788,120,30,0,0,7,0
26790,29,10,0,0,0,4
26792,44,20,0,0,6,0
26794,48,24,0,0,8,5
26795,40,18,2,0,6,3
26796,30,14,0,0,0,0
26797,67,32,0,0,0,0
26798,26,14,0,0,0,0
26799,94,30,2,0,0,0
26800,40,18,2,0,6,3
26801,64,56,23,0,0,6
26802,41,18,2,0,6,2
26803,202,106,24,0,19,0
26807,220,48,2,0,0,25
26808,35,12,0,0,0,2
26809,80,32,0,0,0,1
26811,116,41,0,0,4,0
26812,160,47,0,0,0,0
26813,199,48,2,0,0,4
26814,35,13,0,0,8,0
26815,663,163,278,0,1,31
26817,28,12,0,0,3,2
26819,28,12,0,0,3,2
26820,41,24,0,0,0,1
26821,28,12,0,0,3,2
26822,49,21,1,0,3,3
26823,119,38,0,0,4,0
26825,91,33,2,0,3,0
26827,109,49,3,0,12,1
26829,40,18,2,0,6,3
26831,279,151,0,0,40,3
26832,54,28,0,0,0,0
26833,70,15,0,0,0,0
26835,122,62,2,0,0,0
26836,111,44,2,0,0,1
26838,279,151,0,0,40,3
26839,28,12,0,0,3,2
26840,111,47,0,0,0,0
26841,28,12,0,0,3,2
26843,47,17,2,0,7,0
26844,28,12,0,0,3,2
26847,2,3,0,0,1,0
26849,28,12,0,0,3,2
26850,62,48,33,0,0,0
26852,229,82,5,0,8,2
26854,76,26,2,0,8,0
26856,42,23,0,0,8,0
26857,40,14,16,0,0,0
26858,28,12,0,0,3,2
26859,144,71,0,0,11,3
26862,4,4,0,0,1,0
26864,134,62,0,0,0,2
26866,121,54,38,0,0,9
26868,35,9,0,0,1,1
26869,32,25,8,0,8,1
26870,35,15,2,0,0,0
26871,38,15,0,0,5,0
26872,43,23,0,0,4,0
26874,26,8,0,0,1,2
26876,28,12,0,0,3,2
26877,56,24,0,0,10,3
26878,272,71,2,0,1,14
26880,190,46,13,0,0,2
26881,181,38,0,0,0,1
26883,74,35,0,0,0,6
26884,28,12,0,0,3,2
26885,159,96,0,0,24,0
26886,28,12,0,0,3,2
26888,28,12,0,0,3,2
26890,27,12,0,0,3,2
26892,102,30,0,0,0,2
26895,28,12,0,0,3,2
26897,17,7,0,0,3,0
26900,105,37,0,0,0,1
26902,53,21,1,0,0,0
26903,109,24,0,0,4,5
26904,42,26,2,0,0,0
26905,219,117,0,0,38,0
26906,28,12,0,0,3,2
26907,28,12,0,0,3,2
26908,185,59,0,0,0,0
26909,36,9,0,0,0,1
26912,66,47,0,0,0,0
26913,72,49,3,0,0,0
26914,28,12,0,0,3,2
26915,167,95,10,0,0,3
26916,28,12,0,0,3,2
26917,49,9,1,0,1,4
26919,37,18,19,0,0,3
26920,40,18,2,0,6,2
26922,854,251,286,0,2,59
26925,387,127,0,0,15,0
26926,11,10,0,0,4,0
26928,28,12,0,0,3,2
26929,17,14,16,0,0,0
26930,40,18,2,0,6,2
26931,97,42,3,0,7,0
26932,168,52,0,0,6,13
26933,28,12,0,0,3,2
26935,28,12,0,0,3,2
26936,60,28,4,0,0,1
26937,105,43,0,0,0,0
26939,28,12,0,0,3,2
26941,71,32,0,0,6,0
26942,28,12,0,0,3,2
26943,28,12,0,0,3,2
26944,40,18,2,0,6,3
26945,37,13,0,0,0,4
26946,45,10,20,0,4,3
26947,28,12,0,0,3,2
26950,1,4,0,0,0,0
26953,58,19,2,0,0,2
26956,28,12,0,0,3,2
26957,99,34,0,0,0,4
26958,104,51,7,0,0,5
26959,28,12,0,0,3,2
26960,288,98,13,0,0,0
26961,17,7,0,0,0,1
26962,279,151,0,0,40,3
26963,19,14,0,0,0,2
26965,119,38,0,0,4,0
26966,99,49,0,0,2,0
26969,130,31,0,0,5,5
26971,100,53,0,0,13,3
26972,65,24,4,0,2,0
26978,23,4,1,0,0,1
26980,227,84,0,0,1,0
26982,67,31,0,0,12,3
26983,40,18,2,0,6,2
26984,28,12,0,0,3,2
26986,28,12,0,0,3,2
26987,97,34,17,0,10,1
26991,38,54,19,0,7,7
26992,54,22,0,0,0,1
26994,40,18,2,0,0,2
26995,54,26,0,0,0,0
26996,198,48,2,0,0,3
26997,29,14,0,0,8,0
26998,54,22,0,0,0,1
26999,40,18,2,0,6,2
27000,137,65,0,0,2,2
27001,51,28,1,0,0,0
27004,195,43,0,0,1,1
27007,31,13,1,0,1,4
27008,25,22,2,0,0,0
27009,64,27,0,0,6,1
27010,28,12,0,0,3,2
27012,40,18,2,0,6,3
27013,159,96,0,0,24,0
27014,194,99,38,0,0,10
27015,55,25,0,0,8,0
27016,42,19,2,0,6,2
27018,70,31,0,0,6,0
27019,111,44,2,0,0,1
27020,81,45,17,0,3,0
27021,33,22,0,0,0,0
27022,42,11,0,0,2,0
27023,40,18,2,0,6,3
27024,15,10,0,0,0,0
27025,12,4,0,0,0,0
27026,219,117,0,0,38,0
27027,54,27,1,0,0,1
27031,28,12,0,0,3,2
27033,136,67,4,0,4,3
27036,6,5,4,0,0,0
27037,130,54,0,0,12,3
27043,38,18,0,0,8,0
27045,28,12,0,0,3,2
27046,107,30,20,0,0,6
27047,37,13,0,0,0,4
27049,27,18,2,0,6,0
27051,55,16,0,0,9,0
27052,96,24,2,0,0,2
27055,28,19,0,0,3,1
27056,33,19,0,0,6,0
27057,41,19,0,0,0,3
27058,28,12,0,0,3,2
27059,106,35,11,0,0,0
27060,91,35,3,0,9,4
27062,92,33,0,0,0,3
27064,4,11,15,0,0,0
27066,40,18,2,0,6,2
27068,28,12,0,0,3,2
27071,71,30,0,0,6,1
27073,63,30,0,0,0,0
27074,38,15,0,0,5,0
27075,103,37,0,0,0,0
27076,112,40,0,0,0,0
27077,153,77,0,0,0,0
27078,40,18,2,0,6,3
27079,44,18,0,0,8,0
27080,166,85,1,0,29,8
27081,35,14,0,0,6,0
27082,109,49,0,0,0,1
27086,177,39,0,0,0,3
27088,22,10,0,0,0,2
27089,42,18,2,0,6,0
27091,58,19,2,0,0,2
27092,40,19,2,0,6,1
27093,22,6,0,0,4,1
27094,36,18,0,0,0,1
27095,66,45,0,0,0,0
27098,198,53,0,0,0,6
27099,53,33,0,0,0,1
27100,351,126,20,0,0,0
27102,53,20,2,0,6,0
27103,46,12,11,0,0,1
27105,40,18,2,0,6,3
27106,59,16,2,0,0,1
27107,44,30,7,0,6,1
27108,163,36,10,0,0,3
27109,123,38,13,0,0,3
27111,100,39,7,0,0,1
27113,28,12,0,0,3,2
27115,370,137,22,0,0,0
27119,59,23,0,0,7,0
27120,654,168,255,0,3,33
27122,81,30,0,0,0,0
27125,96,63,0,0,5,0
27126,43,23,0,0,4,0
27127,151,79,0,0,0,4
27129,102,36,2,0,6,2
27130,40,18,2,0,0,2
27131,40,18,2,0,6,2
27132,13,8,0,0,0,3
27133,22,5,1,0,0,1
27134,28,12,0,0,3,2
27136,61,19,2,0,0,2
27137,40,18,2,0,6,3
27141,43,19,2,0,0,1
27142,39,17,0,0,7,0
27143,40,25,0,0,0,0
27144,279,151,0,0,40,3
27145,28,12,0,0,3,2
27146,28,12,0,0,3,2
27147,31,20,0,0,5,0
27148,134,55,0,0,11,0
27149,41,11,2,0,0,2
27151,149,79,0,0,0,2
27154,213,66,0,0,10,18
27155,77,71,0,0,0,0
27156,293,102,24,0,1,5
27158,41,18,2,0,6,3
27159,73,27,0,0,0,3
27160,38,18,0,0,8,0
27163,102,43,4,0,7,0
27164,40,18,2,0,6,3
27166,31,20,0,0,5,0
27167,159,96,0,0,24,0
27169,91,18,3,0,8,1
27170,24,5,1,0,0,1
27171,16,3,0,0,0,1
27174,44,19,0,0,8,2
27175,5,4,0,0,0,0
27176,74,27,0,0,0,3
27177,3,3,0,0,0,0
27178,84,33,0,0,4,0
27183,24,24,0,0,5,0
27188,28,12,0,0,3,2
27191,421,122,11,0,0,5
27192,35,14,2,0,3,0
27193,42,18,0,0,4,0
27194,84,54,0,0,6,0
27195,115,34,2,0,0,0
27196,28,11,0,0,2,0
27197,99,43,0,0,8,0
27198,10,9,0,0,0,0
27199,139,70,0,0,11,4
27200,38,15,0,0,5,0
27201,79,34,2,0,1,1
27202,5,2,0,0,0,1
27204,59,39,0,0,0,1
27206,104,63,18,0,0,3
27207,40,18,2,0,6,2
27208,47,25,0,0,0,0
27209,42,18,2,0,6,0
27210,33,12,7,0,0,0
27212,222,121,1,0,0,0
27214,18,11,0,0,0,2
27216,69,21,0,0,11,2
27217,18,11,0,0,0,2
27219,44,17,0,0,4,0
27220,40,18,2,0,6,3
27221,19,18,6,0,0,2
27222,63,27,0,0,6,1
27223,7,7,0,0,0,2
27224,59,20,12,0,0,0
27225,102,45,0,0,1,3
27227,148,71,1,0,1,1
27229,27,7,1,0,1,3
27230,28,12,0,0,3,2
27231,279,151,0,0,40,3
27233,168,44,1,0,0,4
27236,28,12,0,0,3,2
27241,45,20,0,0,2,2
27242,40,18,2,0,6,2
27243,50,24,0,0,1,0
27245,283,58,9,0,12,0
27246,28,12,0,0,3,2
27248,40,18,2,0,6,2
27249,35,14,0,0,8,0
27250,29,20,0,0,5,0
27251,98,53,0,0,9,1
27252,40,18,2,0,6,2
27254,279,151,0,0,40,3
27255,216,91,14,0,1,4
27256,48,25,0,0,0,0
27257,172,78,1,0,1,1
27258,118,54,0,0,13,4
27259,28,12,0,0,3,2
27260,42,12,0,0,1,0
27262,27,29,1,0,0,0
27263,233,95,105,0,4,13
27264,100,35,12,0,0,3
27266,48,20,0,0,2,0
27267,28,12,0,0,3,2
27268,22,13,0,0,0,0
27269,198,48,13,0,0,4
27270,20,4,1,0,0,1
27271,28,12,0,0,3,2
27273,28,12,0,0,3,2
27274,71,22,0,0,0,3
27275,28,12,0,0,0,0
27276,68,25,0,0,5,5
27278,71,32,0,0,4,0
27279,28,12,0,0,3,2
27280,28,12,0,0,3,2
27281,40,18,2,0,6,2
27282,179,83,12,0,0,0
27283,156,87,1,0,0,0
27284,30,10,0,0,8,0
27289,91,30,0,0,0,3
27290,39,10,2,0,4,0
27292,40,18,2,0,6,3
27293,191,64,0,0,6,13
27295,78,38,0,0,0,0
27297,124,66,0,0,18,3
27298,40,18,2,0,6,2
27299,63,21,0,0,0,0
27300,40,18,2,0,6,2
27301,42,18,2,0,6,0
27302,257,181,6,0,0,0
27305,87,75,5,0,16,0
27306,253,86,2,0,0,0
27307,18,9,0,0,0,0
27308,67,33,0,0,4,2
27310,13,10,0,0,0,0
27312,99,48,3,0,0,1
27313,75,16,0,0,0,0
27314,28,12,0,0,3,2
27315,45,31,0,0,4,0
27316,96,30,0,0,0,0
27317,40,18,2,0,6,2
27318,77,41,0,0,3,6
27319,28,12,0,0,3,2
27320,20,8,2,0,0,1
27321,110,23,2,0,2,1
27322,215,85,18,0,9,5
27323,83,32,0,0,0,0
27324,83,23,0,0,6,1
27325,44,18,0,0,4,1
27326,115,62,2,0,0,0
27329,40,18,2,0,6,2
27330,136,51,0,0,0,6
27331,124,66,0,0,18,3
27332,69,21,2,0,0,3
27333,121,81,5,0,25,0
27334,107,51,6,0,0,0
27335,53,20,2,0,6,0
27336,50,17,0,0,6,0
27337,32,14,0,0,8,0
27338,53,31,0,0,10,2
27339,28,12,0,0,3,2
27340,53,20,2,0,6,1
27341,28,12,0,0,3,2
27342,141,56,5,0,11,15
27343,28,12,0,0,3,2
27344,227,73,0,0,2,6
27345,40,18,2,0,6,3
27346,40,18,2,0,6,3
27347,63,27,0,0,6,1
27348,50,18,2,0,0,1
27350,82,21,11,0,0,0
27351,54,23,1,0,0,0
27352,41,18,2,0,0,2
27355,228,106,19,0,0,5
27358,52,23,0,0,1,0
27360,279,151,0,0,40,3
27361,84,17,0,0,0,3
27362,134,40,0,0,2,4
27364,179,39,0,0,0,3
27365,19,5,0,0,1,0
27366,72,18,0,0,0,0
27367,46,16,0,0,0,5
27369,44,18,0,0,4,0
27372,49,19,0,0,5,0
27373,40,18,2,0,6,2
27374,50,24,0,0,0,0
27375,28,12,0,0,3,2
27376,43,17,2,0,3,0
27377,40,18,2,0,6,3
27378,40,18,2,0,6,2
27379,43,23,0,0,4,0
27380,40,18,2,0,6,2
27381,122,23,10,0,0,0
27382,55,26,0,0,0,0
27383,27,12,0,0,1,2
27384,104,40,25,0,1,3
27385,56,23,0,0,0,0
27386,64,27,2,0,1,1
27387,41,17,2,0,7,0
27388,149,79,2,0,0,0
27389,49,22,8,0,0,1
27390,65,24,0,0,4,2
27391,119,57,0,0,0,1
27392,81,43,0,0,0,5
27393,38,15,0,0,5,0
27394,358,40,0,0,0,19
27395,88,21,0,0,0,15
27396,234,66,0,0,3,0
27397,40,18,2,0,6,2
27400,309,74,8,0,0,5
27401,33,12,7,0,0,0
27402,66,34,0,0,0,1
27404,41,18,2,0,6,3
27405,28,12,0,0,3,2
27406,40,18,2,0,6,2
27408,63,30,0,0,0,0
27409,56,18,2,0,0,2
27410,53,11,0,0,0,2
27411,20,4,1,0,0,1
27412,181,86,0,0,7,0
27414,28,12,0,0,3,2
27415,73,34,0,0,0,3
27416,112,38,21,0,15,2
27417,71,32,0,0,6,0
27418,124,66,0,0,18,3
27419,40,18,2,0,6,2
27420,28,12,0,0,3,2
27421,144,90,8,0,9,0
27422,222,54,0,0,0,9
27423,20,6,0,0,2,0
27424,32,14,0,0,6,0
27425,32,15,5,0,0,1
27426,28,12,0,0,3,2
27427,104,56,22,0,0,8
27428,6,7,0,0,2,0
27429,55,42,7,0,0,3
27430,37,21,24,0,0,1
27431,360,123,0,0,0,2
27432,40,25,0,0,0,2
27433,117,51,27,0,9,2
27434,52,20,0,0,7,1
27435,22,28,32,0,0,1
27438,53,20,2,0,6,0
27439,154,56,20,0,0,0
27440,40,18,2,0,6,3
27441,55,23,0,0,0,0
27442,43,20,1,0,3,0
27444,186,48,0,0,2,1
27445,38,15,0,0,5,0
27447,28,12,0,0,3,2
27448,86,45,2,0,0,0
27449,66,19,5,0,0,0
27450,63,42,0,0,0,0
27451,93,44,0,0,12,3
27453,64,21,0,0,2,6
27454,50,30,0,0,0,0
27455,61,22,2,0,0,2
27456,50,27,0,0,0,0
27457,37,13,0,0,0,2
27459,43,17,0,0,4,0
27461,38,16,0,0,8,0
27464,32,14,2,0,0,1
27465,36,6,0,0,0,4
27469,86,30,0,0,0,0
27470,141,65,1,0,0,3
27471,132,48,51,0,0,6
27474,14,7,0,0,0,0
27476,61,20,2,0,6,2
27477,147,56,0,0,0,0
27478,34,16,0,0,0,1
27482,156,81,3,0,12,1
27483,85,26,0,0,3,0
27484,29,14,6,0,2,3
27485,165,57,6,0,0,4
27486,135,50,0,0,6,1
27488,31,37,0,0,0,0
27489,26,7,0,0,2,0
27491,85,45,31,0,0,6
27492,55,19,6,0,1,1
27493,200,48,0,0,0,5
27495,58,20,2,0,6,2
27496,81,34,3,0,6,3
27497,28,12,0,0,3,2
27499,31,21,0,0,6,0
27500,261,99,7,0,1,0
27501,40,18,2,0,6,3
27503,0,1,0,0,1,1
27504,50,24,0,0,0,0
27505,40,18,2,0,6,2
27506,256,72,3,0,0,2
27507,40,25,0,0,0,2
27509,119,48,0,0,10,0
27511,53,20,2,0,6,0
27512,531,237,54,0,0,44
27516,55,21,0,0,8,0
27517,81,22,0,0,0,4
27518,28,12,0,0,3,2
27520,53,34,19,0,0,0
27521,66,24,0,0,1,4
27522,28,12,0,0,3,2
27525,101,72,21,0,1,1
27528,67,28,8,0,0,0
27529,0,2,1,0,0,0
27530,10,9,0,0,0,0
27531,28,11,0,0,2,0
27532,173,75,8,0,1,1
27533,37,5,0,0,0,1
27534,99,43,0,0,8,0
27535,119,61,13,0,35,0
27536,110,62,0,0,0,1
27538,136,65,0,0,5,0
27539,81,26,0,0,4,3
27541,28,12,0,0,3,2
27543,51,34,0,0,11,0
27544,115,28,0,0,0,13
27547,42,21,4,0,10,0
27548,43,16,2,0,2,1
27549,25,11,0,0,0,0
27550,57,27,1,0,0,4
27552,28,12,0,0,3,2
27553,69,17,0,0,1,4
27554,28,12,0,0,3,2
27555,49,27,0,0,8,2
27557,40,18,2,0,6,3
27558,136,70,41,0,3,7
27560,40,18,2,0,6,2
27561,198,48,2,0,0,3
27562,566,157,260,0,20,28
27564,20,4,1,0,0,1
27566,338,139,111,0,4,17
27567,56,26,2,0,0,1
27570,144,94,0,0,0,0
27571,124,66,0,0,18,3
27572,81,28,0,0,0,0
27573,28,12,0,0,3,2
27574,28,12,0,0,3,2
27575,40,18,2,0,6,3
27576,169,80,7,0,0,0
27577,131,42,13,0,2,6
27578,154,43,13,0,0,3
27579,246,87,87,0,0,8
27580,149,50,12,0,0,0
27581,50,24,0,0,0,3
27582,57,28,0,0,0,3
27583,66,35,0,0,8,3
27584,135,36,0,0,2,9
27585,28,12,0,0,3,2
27586,28,12,0,0,3,2
27588,43,20,5,0,6,2
27589,28,11,0,0,2,0
27590,63,27,0,0,6,1
27591,175,67,0,0,6,0
27593,28,12,0,0,3,2
27596,82,42,26,0,0,2
27597,28,12,0,0,3,2
27598,40,18,2,0,6,3
27600,29,20,0,0,5,0
27601,58,21,0,0,6,0
27603,72,32,0,0,1,0
27604,79,30,0,0,0,1
27606,8,6,0,0,3,0
27608,40,18,2,0,6,3
27609,37,17,7,0,0,0
27610,41,18,2,0,6,0
27611,52,24,0,0,0,0
27612,72,24,7,0,3,0
27614,3,8,0,0,0,1
27615,175,77,0,0,0,0
27616,53,22,0,0,0,1
27617,40,18,2,0,6,2
27618,54,21,0,0,0,1
27620,76,29,0,0,5,10
27621,64,19,2,0,0,2
27622,28,12,0,0,3,2
27623,58,19,2,0,0,2
27625,40,18,2,0,6,2
27627,38,15,0,0,4,0
27628,105,47,6,0,0,0
27629,45,14,0,0,4,0
27630,28,12,0,0,3,2
27633,113,59,0,0,12,3
27636,279,151,0,0,40,3
27637,82,26,0,0,6,2
27639,126,73,0,0,0,0
27640,239,106,4,0,0,13
27641,156,39,0,0,0,7
27642,24,17,0,0,0,0
27643,28,12,0,0,3,2
27645,51,20,0,0,0,1
27646,46,20,0,0,3,0
27647,38,15,0,0,5,0
27648,28,11,0,0,2,0
27649,28,12,0,0,3,2
27652,41,30,0,0,0,2
27653,44,22,2,0,0,0
27657,53,25,0,0,0,0
27658,55,21,0,0,0,1
27659,51,42,5,0,2,0
27660,221,60,2,0,1,15
27662,91,32,2,0,7,4
27664,53,35,0,0,0,0
27666,205,121,5,0,0,5
27668,28,12,0,0,3,2
27669,581,144,261,0,1,31
27670,40,18,2,0,6,0
27673,137,61,1,0,0,31
27674,167,58,0,0,9,0
27676,75,75,36,0,7,10
27677,54,28,1,0,8,2
27678,46,17,3,0,4,0
27679,287,69,0,0,5,27
27680,68,34,0,0,0,0
27681,22,10,0,0,3,2
27682,116,32,0,0,5,3
27683,89,53,19,0,0,8
27685,53,22,0,0,8,2
27686,152,15,2,0,0,36
27687,53,19,2,0,0,2
27688,71,32,0,0,6,0
27689,29,16,0,0,0,1
27690,28,26,3,0,3,2
27692,217,108,0,0,0,5
27695,129,72,0,0,8,0
27697,14,4,0,0,1,2
27698,49,23,11,0,4,1
27699,60,34,0,0,0,3
27700,94,30,0,0,6,1
27701,42,18,2,0,6,0
27702,15,9,6,0,0,4
27703,27,16,0,0,4,8
27705,43,18,2,0,6,0
27706,28,12,0,0,3,2
27707,28,12,0,0,3,2
27708,49,31,0,0,0,0
27709,67,34,0,0,2,0
27710,119,90,33,0,2,7
27711,219,117,0,0,38,0
27712,124,66,0,0,18,3
27713,332,120,22,0,0,0
27714,36,8,0,0,0,2
27715,13,7,0,0,0,0
27716,104,56,22,0,0,8
27717,154,43,13,0,0,3
27718,28,12,0,0,3,2
27719,58,19,2,0,0,2
27721,254,128,0,0,0,0
27722,135,84,19,0,0,0
27724,58,19,2,0,0,2
27725,79,34,0,0,6,0
27727,407,98,13,0,0,2
27730,104,45,0,0,9,4
27732,23,3,0,0,0,0
27733,77,50,0,0,0,0
27734,28,12,0,0,3,2
27735,40,18,2,0,6,3
27736,28,12,0,0,3,2
27737,6,7,0,0,2,0
27738,40,14,0,0,6,3
27739,201,48,0,0,0,6
27742,110,36,0,0,8,2
27743,560,139,253,0,2,33
27744,28,12,0,0,3,2
27747,112,20,0,0,0,1
27748,208,33,0,0,2,0
27749,71,41,0,0,0,0
27750,53,25,0,0,0,0
27752,40,18,2,0,6,2
27753,53,28,0,0,0,1
27754,28,12,0,0,3,2
27756,154,88,40,0,0,29
27757,75,34,3,0,6,0
27759,97,49,0,0,0,0
27760,28,12,0,0,3,2
27762,98,52,0,0,9,1
27763,40,18,2,0,6,2
27766,70,46,0,0,0,0
27767,28,12,0,0,3,2
27769,232,106,64,0,0,9
27770,45,27,0,0,3,1
27771,142,52,0,0,0,0
27773,97,34,17,0,10,1
27774,40,18,2,0,6,3
27775,40,18,2,0,6,2
27776,422,135,31,0,3,31
27777,131,40,0,0,0,7
27779,73,43,0,0,9,1
27781,28,12,0,0,3,2
27782,44,18,0,0,8,0
27783,64,38,1,0,6,3
27784,89,34,0,0,4,0
27785,71,43,0,0,0,0
27786,87,33,0,0,0,0
27787,135,53,0,0,0,3
27788,54,24,0,0,8,0
27791,46,16,0,0,3,1
27793,44,18,0,0,8,0
27794,58,26,0,0,0,0
27795,24,13,0,0,5,0
27797,38,25,0,0,0,2
27798,39,17,0,0,0,0
27799,79,28,0,0,0,3
27802,93,31,0,0,2,0
27803,89,33,8,0,0,0
27804,33,14,0,0,8,0
27805,38,15,0,0,5,0
27806,97,35,1,0,0,0
27808,28,12,0,0,3,2
27809,23,4,1,0,0,1
27810,104,63,10,0,0,3
27811,70,46,2,0,0,0
27812,0,1,0,0,0,1
27813,31,16,0,0,8,0
27815,687,244,100,0,0,10
27816,28,12,0,0,3,2
27817,177,55,0,0,0,0
27818,79,32,0,0,5,4
27819,40,18,2,0,6,3
27820,40,18,2,0,6,3
27821,37,23,6,0,0,1
27822,123,57,8,0,4,6
27824,29,13,1,0,1,0
27825,62,24,2,0,6,1
27826,79,28,0,0,0,3
27827,68,35,1,0,0,11
27828,29,12,0,0,5,1
27829,45,22,2,0,0,1
27830,84,55,0,0,0,0
27831,31,22,2,0,3,0
27832,339,143,0,0,4,0
27833,40,10,24,0,0,1
27834,55,24,0,0,3,1
27835,45,40,4,0,2,0
27836,40,18,2,0,6,2
27837,31,13,0,0,4,0
27838,91,41,0,0,0,12
27839,66,61,23,0,0,6
27840,43,17,0,0,6,0
27841,28,12,0,0,3,2
27843,81,21,0,0,0,2
27844,31,16,10,0,8,1
27846,86,18,3,0,8,1
27848,38,17,0,0,1,0
27851,40,23,0,0,0,2
27852,326,142,0,0,0,2
27854,66,47,0,0,0,0
27855,57,19,0,0,9,5
27856,40,26,7,0,0,1
27857,54,22,0,0,0,0
27858,135,45,56,0,4,0
27860,28,12,0,0,3,2
27861,43,27,2,0,6,0
27862,68,30,0,0,15,3
27863,28,12,0,0,3,2
27865,40,18,2,0,6,3
27866,128,43,0,0,0,7
27867,114,33,0,0,9,7
27868,276,88,4,0,0,0
27869,56,27,2,0,3,1
27873,40,18,2,0,6,3
27875,24,5,1,0,0,1
27876,28,12,0,0,3,2
27878,28,12,0,0,3,2
27879,153,49,0,0,8,0
27880,325,207,283,0,13,13
27881,28,12,0,0,3,2
27884,198,48,13,0,0,4
27885,219,117,0,0,38,0
27886,30,22,9,0,5,1
27887,49,19,0,0,3,1
27890,78,23,2,0,6,0
27892,84,38,0,0,3,1
27893,174,89,0,0,0,6
27895,634,171,258,0,6,41
27896,112,43,0,0,7,11
27897,16,4,0,0,0,0
27900,12,9,4,0,0,1
27901,46,18,0,0,1,1
27904,107,60,0,0,11,7
27906,85,32,2,0,8,1
27907,229,78,0,0,2,0
27909,45,17,3,0,4,0
27910,84,29,0,0,0,0
27911,118,42,0,0,16,0
27913,69,45,2,0,0,0
27914,43,15,0,0,5,1
27916,62,36,0,0,8,0
27917,22,14,0,0,0,0
27919,22,4,0,0,1,0
27921,28,12,0,0,3,2
27924,85,26,0,0,5,0
27926,40,18,2,0,6,3
27927,68,41,0,0,0,0
27928,129,46,0,0,8,4
27929,69,48,0,0,0,0
27930,28,12,0,0,3,2
27931,65,51,10,0,0,0
27932,64,21,0,0,0,1
27933,51,22,0,0,4,0
27934,28,12,0,0,3,2
27937,28,12,0,0,3,2
27939,15,15,0,0,3,1
27941,28,10,0,0,4,0
27942,40,18,2,0,6,2
27943,40,18,2,0,6,3
27946,78,63,26,0,0,5
27947,11,9,0,0,0,1
27948,39,22,2,0,0,0
27951,19,11,0,0,0,6
27952,28,14,0,0,0,0
27955,28,12,0,0,3,2
27956,91,18,3,0,8,1
27958,65,29,0,0,8,0
27961,40,12,0,0,0,0
27962,159,96,0,0,24,0
27963,56,21,0,0,8,0
27964,28,12,0,0,3,2
27967,71,35,8,0,0,0
27968,132,54,5,0,0,0
27969,279,151,0,0,40,3
27970,41,19,2,0,0,0
27971,99,43,0,0,8,0
27972,28,12,0,0,3,2
27973,135,50,0,0,6,1
27974,100,53,0,0,13,3
27976,82,42,26,0,0,2
27979,91,44,0,0,11,4
27980,51,23,0,0,3,2
27981,105,53,6,0,0,0
27982,95,29,1,0,7,8
27983,28,12,0,0,3,2
27984,44,18,0,0,8,0
27988,58,19,2,0,0,2
27989,23,3,0,0,0,0
27990,32,24,10,0,0,0
27992,38,15,0,0,5,0
27993,53,29,0,0,0,1
27995,52,18,6,0,12,0
27996,43,26,0,0,0,0
27998,203,48,13,0,0,9
27999,40,18,2,0,6,2
28001,28,12,0,0,3,2
28002,28,11,0,0,2,0
28003,49,27,56,0,7,2
28004,100,30,0,0,2,3
28006,127,24,0,0,8,166
28007,28,12,0,0,3,2
28008,27,4,1,0,0,1
28009,56,46,18,0,0,0
28010,61,24,0,0,6,0
28011,28,12,0,0,3,2
28014,54,29,2,0,0,0
28015,37,10,0,0,1,0
28016,168,74,3,0,18,3
28017,47,23,2,0,8,2
28018,70,36,11,0,13,2
28022,45,32,0,0,8,1
28023,53,28,0,0,0,0
28024,28,12,0,0,3,2
28025,124,40,17,0,3,0
28027,219,117,0,0,38,0
28028,31,20,0,0,5,0
28029,156,65,11,0,1,5
28030,663,163,278,0,1,31
28031,63,50,0,0,0,0
28032,30,16,0,0,5,2
28034,58,19,2,0,0,2
28035,88,31,0,0,6,0
28036,19,8,0,0,1,2
28037,71,32,0,0,6,0
28038,18,12,12,0,3,0
28039,68,22,0,0,0,0
28041,40,18,2,0,6,3
28042,174,42,0,0,0,3
28044,14,7,0,0,0,0
28045,59,35,4,0,3,1
28047,55,12,12,0,0,2
28048,38,15,0,0,5,0
28049,28,12,0,0,3,2
28050,89,23,0,0,12,2
28051,52,18,0,0,0,0
28052,46,22,2,0,6,0
28053,135,38,13,0,0,1
28054,28,12,0,0,3,2
28055,167,95,10,0,0,3
28056,154,30,0,0,4,6
28057,18,8,0,0,4,0
28058,23,23,14,0,4,0
