id,path
3454,2 3 21 22 37 12
3639,30 54 55 21 33 6
3640,30 54 55 21 33 9
2063,10 9 24 16 16 16
3281,2 17 44 45 18
3288,2 17 44 45 19
3725,2 3 21 22 37 26
3766,15 10 32 28 21 33 6
112,11 10 7 17 18 3
2021,23 15 30 27 28 21 29 31 24 16
3635,23 30 31 26 37 26
1302,13 4 2 3 21 22 24 12
3755,11 35 28 21 22
1565,4 2 44 45 3 5
1173,4 2 44 45 3 6
3092,15 10 32 28 21 36 26
1168,2 44 45 3 5 6
3086,23 10 52 54 55 26
3840,17 18 18 3 5 14
126,15 10 7 17 18 8 6
127,15 10 7 17 18 8 9
476,23 23 24
2200,13 4 2 3 21 22 24 16
1685,2 44 45 3 5 14
1077,34 35 28 2 17 18 3
295,15 34 28 2 17 18 3 5
292,15 34 28 2 17 18 3 6
2253,11 27 28 21 36 26 26 12
1152,11 11 27 28 21 36 12
2328,15 30 27 28 21 29 31 16 16
3087,23 10 52 54 55 56
3137,30 38 25 35 36 21 29 31
2627,25 30 27 28 21 33 9 26
2850,15 11 10 32 28 21 29 12
829,2 17 18 19 21 29 12
877,15 25 35 36 21 29 12 16
1447,11 11 10 32 28 21 29 31 26 12
2843,15 25 11 27 28 21 29 12 26 16
2355,30 27 28 21 22 12
1973,23 15 30 27 28 21 22 26 37 26
1065,34 35 28 21 36 26 41 12
3509,25 35 36 21 55 26
1843,15 16 12 26 12
701,10 32 28 20 17 18 8
143,23 25 26
466,10 32 28 20 17 18 3
511,11 11 27 28 21 36 26
2595,11 10 7 17 18 45
1406,25 11 11 11 12
2590,30 31 26 24 16 12
1592,10 32 28 21 29 31 26 26
1914,4 2 3 21 22 24 16
2418,1 13 4 2 3 21 29 12
2390,10 32 28 20 17 18 18
1501,10 32 28 20 17 18 19
1304,4 2 3 21 22 24 12
1557,11 10 7 17 18 19
2316,23 42 11 27 28 21 33 9
2463,11 10 7 17 18 18
289,25 35 28 2 17 18 3 6
951,25 30 27 28 21 33 9 12
840,10 32 28 20 17 18 45
3219,25 35 28 2 17 18 3 5
590,10 32 28 2 17 18 18 3 5 6
2315,23 42 11 27 28 21 33 6
108,11 10 7 17 18 8
2132,23 35 28 2 44 45 3 6
1512,10 9 12 12 16 12
2071,15 15 23 25 26 26 37 26
3712,47 44 17 18 8 14
849,47 44 17 18 8 9
1741,15 11 12
2061,25 25 26 26 16 16 16
2194,1 4 2 3 21 29 31 62
3469,25 25 11 27 28 21 29 31 26 16
2271,1 4 2 3 21 29 31 58
3591,23 25 25 35 36 21 29 31 16
3525,30 27 28 2 17 18 8 9 12
2303,43 54 55 21 33 9 12
3096,43 54 55 21 33 9 16
214,20 17 18 3 5
211,20 17 18 3 6
2813,13 4 2 3 21 33 6
2814,13 4 2 3 21 33 9
2307,11 12 41 24 16
2413,11 11 25 35 28 21 29 12
161,2 3 21 22
3457,25 25 11 27 28 21 29 31 26 12
1049,25 35 28 21 36 26 24 16
3209,34 28 35 28 21 36 21 29 31
2915,1 7 44 45 18 3 5 6
1775,10 32 28 21 33 9 49 26
2586,30 31 24 16 12
309,10 7 17 18 18 3 5
2486,34 35 28 21 29 31 16 16
2927,2 3 21 36
306,10 7 17 18 18 3 6
3353,11 10 32 28 21 33 9 12 24
903,1 4 2 3 21 29 31 16
2726,1 52 54 55 26 26
435,1 4 2 3 21 29 31 12
1994,23 15 30 27 28 21 29 31
3793,15 11 27 28 21 29 12
1206,11 10 32 28 21 33 9 12 12
2309,15 23 42 11 12
3867,63 30 27 28 21 55 26
875,15 11 27 28 21 29 31
2801,11 11 10 32 28 21 22 37 31
2007,23 35 36 21 29 31 26
1217,25 30 27 28 35 36 36 26 26 26
2306,11 10 32 28 21 55 26
3608,11 10 7 44 45 3 5 6
783,30 27 28 21 51 26
3772,23 25 25 35 36 21 33 6
1729,15 23 25 11 12
2222,34 28 20 17 18 3 5
748,1 4 2 3 21 29 31 49
2219,34 28 20 17 18 3 6
3773,23 25 25 35 36 21 33 9
1060,25 35 28 21 36 26 26 26
2759,13 4 2 17 18 19 21 22
3443,23 42 11 27 28 21 29 31
1387,30 27 28 35 36 21 29 31
366,1 2 17 18 3 5 14 6
2587,11 38 11 12 12
2660,15 23 25 15 23 24
1290,30 27 28 35 36 21 29 12
2129,23 34 28 2 44 45 3
3542,1 32 28 21 29 31 12 12
2105,23 10 32 28 21 36 16 16 16
3697,1 13 4 2 17 18 18 8 6
771,1 4 2 3 21 29 31 26
3865,63 30 27 28 21 55 53
2312,23 30 31
1401,1 4 2 3 21 29 31 24
1479,10 9 12 12 12 12
1980,25 35 36 21 29 31 24
1078,34 35 28 2 17 18 3 5 6
2882,11 15 42 25 26 26 12
1090,4 2 3 21 22 12 26
2411,4 2 3 21 22 12 24
656,25 35 36 21 29 31 26
1840,25 35 36 21 29 31 16
2539,4 2 3 21 22 12 37
744,48 49 12
1611,25 11 27 28 21 36 21 29 12
42,15 15 16
286,4 2 3 21 22 12 12
799,25 35 36 21 29 31 12
3176,48 49 24
807,25 11 27 28 21 36 21 29 31
2507,11 27 28 21 22 26 12 12
2142,4 2 3 21 22 12 16
3386,11 11 10 7 44 45 3 6
3579,4 2 3 21 22 12 62
3328,11 27 28 21 36
1882,4 2 44 45 3 21 29 12
2419,13 4 2 3 21 29 12
2661,23 25 15 23 24
1842,15 16 12
2978,11 11 11 48 49 12
648,30 31 49 37 26
2049,15 16 16
3375,30 27 28 35 28 21 29 31 12 12
708,11 27 28 21 22
1874,4 2 44 45 3 21 29 31
1943,15 16 24
1860,15 16 26
3013,11 11 27 28 21 29 12 26 12
3041,10 9 26 12 37 12
3069,25 38 30 27 28 21 33 6
1684,2 44 45 3 5 14 6
3590,23 25 25 35 36 21 29 31
3070,25 38 30 27 28 21 33 9
390,11 27 28 21 33 9 12 12
1253,11 34 28 2 17 18 3 5 14 6
2849,11 27 28 21 33 9 12 16
1331,30 54 55 21 29 31
1583,25 25 26 37 26 26
1736,10 32 28 21 29 31 16
558,10 32 28 21 29 31 12
3351,10 9 12 37 12
970,30 31 12 24 16 16
3191,25 25 26 37 26 12
1446,10 32 28 21 29 31 26
741,25 48 49 12
114,11 10 7 17 18 3 5
354,11 10 7 17 18 3 6
457,10 32 28 20 17 18 8 6
458,10 32 28 20 17 18 8 9
370,20 17 18 3 5 14 6
3253,10 32 28 20 44 45 19 21 33 6
844,47 44 17 18 8 6
218,11 34 28 2 17 18 3 5 6
2020,25 30 27 28 21 29 31 16 24
3256,10 32 28 20 44 45 19 21 33 9
2971,11 34 28 2 17 18 3 5 14
1443,25 10 32 28 21 36 26
1434,11 11 25 35 28 21 22 12
3402,10 9 12 12 24 16
1981,34 28 35 36 21 29 31 24
3681,44 39 40 18
1200,30 31 49 26 26
2034,34 28 35 36 21 29 31 26
3178,30 31 49 26 24
1272,30 31 49 26 12
2027,15 23 30 27 28 21 29 31 26
3077,1 52 53 9 24 16
1181,4 2 17 39 40 45 46
2258,34 28 35 28 21 29 12 12
2790,38 10 7 17 18 8 9 37
3700,30 27 28 35 36 21 36 26
1975,25 30 27 28 21 22 26 37 26
3731,15 23 25 25 25 26 26 16
1199,25 48 49 26
2822,11 11 10 32 28 21 29 31 12 16
1414,11 30 27 35 28 21 36 26 26
2345,15 23 30 27 28 21 29 31 24
1203,11 11 10 32 28 21 29 31 12 12
493,30 27 28 35 36 21 36 12
2632,25 30 27 28 21 29 31 26 26
1885,10 7 44 45 8 14 6
2763,10 32 28 20 17 18 18 3 5 6
3757,25 30 27 35 28 21 22
900,15 30 27 28 21 22
91,20 17 18 8 9
90,20 17 18 8 6
1533,30 31 49 24 12
3802,11 27 28 21 33 9 16 16
2364,20 17 18 8 14
1962,23 30 31 26 26 37 26
2473,10 32 28 21 21 33 9 12
2617,25 38 25 38 25 26
534,30 27 28 21 29 31 12
208,25 11 27 28 21 29 12 12
438,13 4 2 17 18 8
3051,11 11 38 25 26
1832,30 27 28 21 29 31 16
120,13 4 2 17 18 3
2025,30 27 28 21 29 31 24
2408,11 23 11 12
2117,25 54 55 21 55 26
2475,4 2 3 21 21 33 6
2891,11 27 28 21 36 26 41 16
909,30 27 28 21 29 31 26
1462,34 28 35 28 21 29 12 26
1687,44 39 40 45
3143,1 32 28 21 36 26 37 31
371,13 4 2 17 18 19
173,25 11 27 28 21 29 12 26
2139,2 44 45 3 21 33 6
410,13 4 2 17 18 18
2972,1 32 28 21 33 9 12 12
692,47 44 17 18 3 6
1615,25 11 27 28 21 29 12 16
695,47 44 17 18 3 5
2373,30 27 35 28 21 29 31 12
1619,11 12 12 12 12 12
1805,1 7 8 9 41 37 26
303,1 7 17 18 18 3
642,11 11 35 36 21 29 31
2868,30 27 28 21 36 16
3825,2 44 45 3 21 36 12
3338,15 23 10 32 28 21 29 31 12
3390,4 2 44 45 3 21 22 16
2449,30 27 28 35 36 21 33 9
913,30 27 28 21 36 26
1553,1 7 17 18 18 19
32,13 4 2 3
1646,4 2 44 45 3 21 22 12
2448,30 27 28 35 36 21 33 6
896,15 23 24
2559,4 2 44 45 3 21 22 26
842,47 44 17 18 45
2257,25 35 28 21 29 12 12
2292,11 34 35 28 21 36 26 26
3782,15 10 32 28 21 36 22 12
671,30 27 28 35 28 21 36 26 37 26
891,11 30 27 28 21 33 9 49
1928,23 34 28 35 28 21 22
2394,10 32 28 20 17 18 18 3
767,25 25 11 27 28 21 22
3774,25 25 35 36 21 33 9 24
1415,11 30 27 35 28 21 36 29 31
16,7 8 6
1793,1 7 17 18 18 45
17,7 8 9
3028,25 25 38 48 49 12
2955,15 30 27 28 21 36 26 12
3843,7 8 14
131,4 2 17 18 3 5 14 6
2643,25 25 35 36 21 33 9 12
882,1 2 17 18 3 21 36 12
3238,42 10 7 17 18 3 5 14
3524,15 48 30 27 28 21 36 26 12
2716,15 10 32 28 21 51 26
2320,11 11 27 28 21 29 31 24
3753,30 27 28 21 36 12
3010,11 11 27 28 21 29 31 16
2542,11 11 27 28 21 29 31 12
872,15 25 26
3040,11 38 11 25 26
2953,15 30 27 28 21 36 26 26
1720,2 3 21 22 49 12
2191,1 61 30 27 28 21 29 12
2172,34 35 28 21 22
3777,11 10 32 28 21 36 26 26 24
2662,25 15 23 24
3216,48 10 32 28 21 33 9 49
60,2 17 18 3 5 6
3783,15 10 32 28 21 36 22 16
957,11 10 32 28 21 33 9 26
3432,13 4 2 3 21 22 37 24
1320,2 3 21 22 49 26
2676,11 35 36 21 22 12 12
3427,11 11 11 27 28 21 36 26 26
1748,47 44 17 18 19
2370,1 4 2 3 21 55 26
3361,23 11 10 32 28 21 33 9 12 12
116,2 17 18 3 5 14
943,11 10 32 28 21 33 9 12
3838,2 44 45 3 21 36 26
920,1 13 4 2 3 21 22
2541,47 44 17 18 8
646,25 38 48 49 37 26
693,47 44 17 18 3
3172,23 25 48 49
3206,15 11 10 32 28 21 36 21 22
945,11 11 10 32 28 21 33 9 12
3826,25 35 28 2 44 45 3 6
1652,2 44 45 8 6
1653,2 44 45 8 9
923,7 17 18 3 5 14
3104,11 11 30 27 28 21 55 26
274,2 3 21 36 21 22
1074,2 17 18 3 21 55 26
1371,11 48 10 32 28 21 29 31 26 12
2535,47 44 44 45 3
2560,2 44 45 3 21 22 26
2853,11 27 28 21 29 31 12 16
1622,30 27 35 28 21 29 31
918,10 7 17 18 3 21 22
1826,25 38 60 28 21 22
3391,2 44 45 3 21 22 16
2532,47 44 44 45 45
1647,2 44 45 3 21 22 12
2713,43 27 28 21 29 31 16 12
533,11 11 30 27 28 21 29 31 24
1441,11 11 10 32 28 21 33 9 26
2728,25 25 54 55 56
183,11 27 28 21 29 31 12 12
529,11 11 30 27 28 21 29 31 12
2931,10 7 17 18 3 21 36
1407,25 11 11 11 11 12
2737,4 2 3 21 55 26 26
1555,10 7 17 18 18 19
1638,30 31 12 12 12 26
75,4 2 17 18 8 6
1756,1 13 7 17 18 8 14 6
3866,63 30 27 28 21 55 53 9
2378,25 11 10 32 28 21 36 21 33 6
2379,25 11 10 32 28 21 36 21 33 9
1266,30 31 12 12 12 12
10,1 4 2 3 5 6
822,10 52 54 55 21 29 12 16
3322,11 27 28 21 33 9 24 16
1866,30 31 12 12 12 16
1920,23 15 23 35 36 21 22 24 16
28,1 4 2 3 5 14
2284,1 32 28 21 36 29 31
1656,1 7 44 45 45 46
1795,10 7 17 18 18 45
1977,15 23 25 35 36 21 22
3433,10 52 54 55 21 29 12 12
64,1 4 2 17 18 3 5 6
3801,1 32 33 9 16 16
776,25 38 11 38 25 26
1226,25 25 38 25 26
2709,1 32 33 9 16 12
298,1 4 2 17 18 3 5 14
2422,2 17 17 17 18 3 5 14 6
714,15 30 31
307,10 7 17 18 18 3
355,7 17 18 3 5 6
1210,25 25 25 26 26 26
2360,11 25 10 32 28 21 22 12
2690,23 30 27 28 21 33 9 12
3136,30 31 12 37 31 12
2830,4 2 17 18 8 14
3729,25 25 25 26 26 24
76,4 2 17 18 8 9
405,10 7 17 18 18 18
1607,11 12 26 12 41
3736,25 25 25 26 26 16
548,11 25 25 26 41 12
474,30 31 12 37
3716,15 11 10 32 28 21 36 21 29 31
888,30 31 12 26
3080,23 25 25 26 12
2697,11 30 27 28 21 29 12 12 12
1476,11 11 25 25 25 26 26
2400,25 25 25 26 26 12
2102,23 25 25 26 26
3113,11 12 26 12 26
3633,15 23 30 31 26 37 26
833,1 7 17 18 19 21 55 26
1835,30 31 12 16
3121,15 11 10 32 28 21 36 21 29 12
169,30 31 12 12
1166,2 44 45 3 6
1863,11 27 28 21 29 31 16 26
1169,2 44 45 3 5
1972,11 27 28 21 29 31 16 24
2820,15 30 31 12 16
3765,15 10 32 28 21 29 31 12
2430,2 17 18 8 9 16
2552,7 44 45 3
107,2 17 18 8 9 12
1207,2 17 18 8 9 26
2074,15 15 23 30 31 26 24 16
2986,11 12 49 12 12 12
3677,11 23 10 7 17 18 45 46
2452,15 30 31 12 12
715,11 27 28 21 29 31 16 16
892,1 32 28 21 36 26 26
3249,11 11 30 27 28 21 29 12 26 12
1018,15 23 25 35 36 21 22 26 12
376,13 4 2 17 17 18 3 6
1802,10 9 41 37 26 12
3534,42 11 25 35 28 21 22 12
1528,11 25 48 49 12
3726,1 4 2 3 21 22 37 26
1875,2 44 45 3 21 29 31
1429,1 32 28 21 36 26 12
3389,17 44 45 8 9
3815,15 23 30 27 28 21 36 26 26
3342,1 4 2 3 21 22 37 16
1393,11 11 27 28 21 29 12 12 12
2558,7 44 45 8
1228,30 27 28 21 33 9 26 26
3455,1 4 2 3 21 22 37 12
2106,23 10 32 28 21 36 16 16
3388,17 44 45 8 6
3430,1 2 17 18 45 46
1585,25 38 25 25 26 37 26 26
1883,2 44 45 3 21 29 12
2567,7 44 45 19
2909,11 23 23 24
65,4 2 17 18 3 6
68,4 2 17 18 3 5
2710,30 31 16 12
89,20 17 18 8
357,20 17 18 19
1059,23 25 35 28 21 36 26 26 26
1100,20 17 18 18
3110,11 12 26 12 16
433,11 12 26 12 12
2952,15 15 30 27 28 21 36 26 12 12
13,4 2 3 5
3435,43 54 55 21 29 12 12
1269,11 25 48 49 26
1527,11 25 48 49 24
3717,11 11 10 32 28 21 33 9 12 16
827,43 54 55 21 29 12 16
2329,30 27 28 21 29 31 16 16
1205,11 11 10 32 28 21 33 9 12 12
212,20 17 18 3
3474,35 36 21 29 31 26
436,4 2 3 21 29 31 12
904,4 2 3 21 29 31 16
2357,11 27 28 21 33 9 26
2553,7 44 45 3 5 6
1934,15 23 25 35 36 21 22 24 16
3323,11 27 28 21 33 9 24
3572,20 17 18 45
1861,30 31 16 26
3634,15 15 23 30 31 26 37 26
2692,1 2 17 17 18 19 21 33 6
821,10 52 54 55 21 29 12
3198,15 35 36 21 29 31 16
3599,30 31 16 24
1403,2 3 21 36 29 31
1952,1 4 2 3 21 22 26 24
2693,1 2 17 17 18 19 21 33 9
2866,15 35 36 21 29 31 12
2673,1 4 2 3 21 22 26 26
142,11 23 25 26
2352,30 31 16 16
1056,23 25 35 28 21 36 26 24 16
3514,4 2 44 39 40 18 3 5
1107,1 32 33 9 26 26
1194,4 2 44 39 40 18 3 6
749,4 2 3 21 29 31 49
589,1 32 28 2 17 18 18 3 5 6
3812,15 15 30 27 28 21 29 31 16
3065,10 32 28 2 17 18 3 5 6
3320,35 36 21 29 31 12
115,2 17 18 3 5 14 6
879,11 35 36 21 36 26 16
389,11 27 28 21 33 9 12
2705,1 4 2 3 21 22 26 58
1402,4 2 3 21 29 31 24
2644,11 35 36 21 36 26 26
345,4 2 3 21 29 31 26
3042,11 25 10 32 28 21 29 12
3528,11 10 32 28 21 36 26 12 41
2934,1 2 17 44 45 45
3265,1 4 2 44 45 3 5 14
1092,30 27 28 21 29 31 12 26
1241,13 32 28 21 33 14 6
1563,1 4 2 44 45 3 5 6
1240,1 13 32 28 21 33 9
2195,4 2 3 21 29 31 62
1518,1 32 33 9 26 12
1537,1 13 32 28 21 33 6
3610,15 42 25 26 37 26 26
1239,1 13 32 28 21 33 14
2272,4 2 3 21 29 31 58
1149,1 4 2 3 21 22 26 16
2875,11 12 26 16 12
1798,15 34 28 2 17 18 3 5 14 6
2179,25 35 28 2 17 18 3 5 6
1746,17 39 40 18 3 6
2241,10 52 54 55 21 29 31
3316,23 11 10 32 28 21 33 9 12
2456,15 11 11 11 12 12 12
2958,57 58 12
2525,1 2 17 44 45 3
2681,11 34 28 35 36 21 22 12
711,11 12 26 16 16
1027,1 32 33 9 24 16
2337,30 27 28 21 29 31 12 16
1620,30 27 28 21 29 31 12 12
3332,30 27 28 35 36 21 33 9 12
1950,11 34 28 35 36 21 22 24
1665,1 7 44 45 19 21 33 6
3458,11 27 28 21 29 31 26 12
1338,48 30 27 28 21 55 31
1339,48 30 27 28 21 55 26
3626,23 25 25 54 55 56
1514,11 11 10 7 17 18 8 9 12 12
2864,23 10 7 17 18 3
1666,1 7 44 45 19 21 33 9
3251,1 7 44 45 19 21 33 14
1433,11 10 32 28 21 36 26 12 12
2901,2 3 21 36 26 16
322,13 4 2 17 17 18 8 9
810,2 3 21 36 26 12
321,13 4 2 17 17 18 8 6
1022,2 3 21 36 26 24
2318,11 27 28 21 29 31 24 16
1416,2 3 21 36 26 26
3298,25 11 27 28 21 36 41 24
1365,11 42 35 28 21 33 6
2910,25 26 24 24 12
3032,11 25 10 32 28 21 33 9
3031,11 25 10 32 28 21 33 6
1366,11 42 35 28 21 33 9
1085,13 4 2 3 21 22 12
1177,11 48 49 12
1438,13 4 2 3 21 22 16
2905,11 15 15 16
3605,23 11 10 7 17 18 3
1303,13 4 2 3 21 22 24
2202,25 35 36 21 22 12 12
2340,1 2 17 17 18 19 21 29 12
743,48 49 12 12 12
1996,30 31 24 16
3632,10 32 28 21 55 26 26
523,30 31 24 12
3678,23 10 7 17 18 45
2397,23 23 25 25 26 26
3470,11 27 28 21 29 31 26 16
570,1 2 17 17 18 19 21 29 31
2242,11 25 25 35 36 21 29 31
2815,13 4 2 3 21 33 9 12
992,1 4 2 3 21 55 53 6
2933,1 2 17 44 45 8 9
2121,1 4 2 3 21 55 53 9
1360,11 42 35 36 21 22
2226,34 28 20 17 18 3 5 14 6
930,11 27 28 20 17 18 3 6
2957,11 27 28 20 17 18 3 5
841,10 32 28 20 17 18 45 46
2712,43 27 28 21 29 31 16
1810,1 2 17 18 19 21 33 6
1949,11 34 28 35 36 21 22 24 16
2563,48 34 28 2 44 45 3 5 6
2932,1 2 17 44 45 8 6
103,10 7 17 18 3 5
97,10 7 17 18 3 6
3467,30 31 26 16
3616,25 30 27 28 21 29 31 16
340,30 31 26 12
868,4 2 17 18 18 8 9
865,4 2 17 18 18 8 6
894,48 10 32 28 21 36 26 26
911,25 30 27 28 21 29 31 26
1926,15 23 35 28 21 22
3577,1 61 11 12
1769,10 52 54 55 21 36 26
3814,23 25 25 35 36 29 31
3558,15 11 25 35 36 21 29 31 12
983,43 54 55 21 29 31 12
1220,25 10 32 28 21 33 9 26
1344,48 34 28 2 17 18 8 6
932,43 27 28 20 17 18 3 6
1345,48 34 28 2 17 18 8 9
2446,43 54 55 21 29 31 16
3007,10 32 28 21 22 12 12
1992,15 30 27 28 35 36 21 22
3097,11 30 38 25 26
3149,43 54 55 21 29 31 24
1999,30 31 26 37
2599,1 4 2 3 21 22 16 24
796,42 11 25 35 36 29 31 12
2363,20 17 18 8 14 6
2636,25 30 27 28 21 29 31 12
1423,1 4 2 3 21 22 16 16
1794,1 7 17 18 18 45 46
1790,10 32 28 21 22 12 26
2591,30 31 26 24
1587,30 31 26 26
3791,11 35 28 35 28 21 22 16
2209,10 7 17 17 18 3 6
2433,25 35 28 21 22 37 26 16
419,4 2 17 39 40 18 3
2581,1 32 33 9 37 12 12
569,2 17 17 18 19 21 29 31
1372,2 3 21 36 41 12
2966,4 2 17 17 17 18 8 6
3072,4 2 17 39 40 18 19
960,25 10 32 28 21 33 9 12
1978,23 25 35 36 21 22
2339,2 17 17 18 19 21 29 12
2768,17 17 18 18 8 6
88,10 7 17 18 8 9
2963,11 11 27 28 21 29 58 12
2296,10 52 54 55 21 33 6
1382,10 7 17 18 8 14
2686,15 23 30 27 28 21 33 6
3083,15 23 10 52 54 55 26
2687,15 23 30 27 28 21 33 9
1190,1 4 2 44 39 40 18
3076,30 27 28 20 17 18 8 6
830,7 17 18 19 21 29 12
3864,13 63 30 27 28 21 55 53 9
223,4 2 17 18 18 3 6
2396,23 23 25 25 26 26 12
2297,10 52 54 55 21 33 9
2224,25 34 28 2 17 18 3 5 14 6
1913,1 4 2 3 21 22 24 16
304,1 7 17 18 18 3 5 6
1308,1 4 2 3 21 22 24 12
3084,15 23 10 52 54 55 56
3290,25 25 38 11 12
3734,23 25 25 25 26 26 16 24 16
3506,10 52 54 55 21 29 31 12
2087,15 25 25 35 36 21
2444,10 52 54 55 21 29 31 16
2948,25 25 38 25 11 12
87,10 7 17 18 8 6
1811,10 7 17 18 8 9 41 12
1033,25 25 25 26 41 12
1601,2 17 17 18 19 21 33 6
234,4 2 17 17 18 18
2349,11 10 32 28 21 29 12 26 26
2691,2 17 17 18 19 21 33 9
3248,11 30 27 28 21 29 12 26 12
288,2 17 18 3 21 36 26
623,25 11 27 28 21 33 9 12 12
350,4 2 17 17 18 8
3234,20 17 18 8 9 41
379,4 2 17 17 18 3
2481,15 15 25 35 28 21 29 31 16 16
753,34 28 2 17 17 18 8 9
2447,25 35 36 21 55 53 6
2588,25 26 24 16 12
3089,25 35 36 21 55 53 9
752,34 28 2 17 17 18 8 6
2585,11 15 23 24
3721,15 11 10 32 28 21 55 53 9
707,20 17 18 8 9 26
3720,15 11 10 32 28 21 55 53 6
1847,10 9 37 16 12 26
3305,25 26 24 16 24
1343,48 34 28 2 17 18 3 5
1340,48 34 28 2 17 18 3 6
1849,1 32 33 9 37 16 12
2026,15 23 30 27 28 21 29 31
2580,1 32 33 9 37 12
2738,42 11 27 28 21 22 58
1319,17 17 18 18 3 6
3621,15 15 23 15 30 31
353,20 17 18 8 9 12
1504,11 27 28 20 17 18 8 9
1503,11 27 28 20 17 18 8 6
2420,4 2 17 17 17 18 3 6
484,1 32 33 9 37 26
883,2 17 18 3 21 36 12
3272,20 44 45 18 3 5 6
1478,11 12 26 26 26 12
1248,11 25 11 27 28 21 22 12
1904,2 44 45 18 3
326,4 2 17 17 18 19
927,7 17 18 19 21 29 31
1848,1 32 33 9 37 16
3666,42 54 55 21 29 12
3538,11 34 28 35 28 21 22 12 12
2472,10 32 28 21 21 33 9
3170,15 23 25 48 49
1284,7 17 18 19 21 33 9
2471,10 32 28 21 21 33 6
3270,20 44 45 18 3 6
3273,20 44 45 18 3 5
422,11 11 11 12 12 12
2321,15 23 30 27 28 21 29 12
2874,11 15 25 26
3537,11 34 28 35 28 21 22 12 12 12
1061,34 35 28 21 36 26 26 26
586,2 17 39 40 18 3 5 6
1283,7 17 18 19 21 33 6
2607,25 15 11 38 11 12
2040,11 25 35 36 21 51 26
1862,25 11 27 28 21 29 31 16 26
716,25 11 27 28 21 29 31 16 16
220,2 17 18 3 21 29 12
3167,34 28 2 17 39 40 18 3 6
3384,10 7 44 45 8 9 12 12
255,11 27 28 2 17 18 3
3598,30 31 16 24 16
205,11 10 32 28 21 29 12 26 12
2812,1 13 4 2 3 21 33 9 12
3574,42 11 10 7 17 18 8 9 12
638,11 27 28 2 17 18 8
1396,11 11 11 27 28 21 29 12 12 12
2488,34 35 28 21 29 31
441,2 17 18 3 21 29 31
2597,2 17 18 8 14 6
3819,23 25 25 35 28 21 22
3420,11 30 27 28 35 36 21 33 9 12
3531,11 34 28 35 28 21 29 12
838,1 32 28 20 17 18 45
2881,15 42 25 26 26
1661,47 44 44 45 8 6
1704,10 7 17 18 8 9 26 12
786,2 17 18 3 21 33 9
503,25 38 10 32 28 21 36
696,2 17 18 3 21 33 6
3795,25 25 11 27 28 21 29 12 16
1610,25 11 27 28 21 36 26 12
3486,11 11 27 28 21 22 12 16
1425,11 11 27 28 21 22 12 12
2218,30 27 28 20 17 18 3 5
3436,25 25 11 27 28 21 29 12 26
3809,15 10 32 28 21 29 12 16
1694,30 38 25 25 26 12
1960,23 30 31 26 24 16
571,30 27 28 20 17 18 3 6
1502,1 32 28 20 17 18 19
2041,11 25 35 36 21 51 26 12
3421,25 11 27 28 21 36 26 26
2391,1 32 28 20 17 18 18
3003,25 38 25 48 11 12
3023,10 7 17 18 8 9 26 37
702,1 32 28 20 17 18 8
1662,47 44 44 45 8 9
1957,15 23 30 31 26 24 16
464,1 32 28 20 17 18 3
3017,1 2 44 45 3 5 14 6
2943,1 4 2 44 45 19
425,1 13 4 2 3 5 14 6
2001,15 23 15 23 35 36 21 29 31
1899,1 4 2 44 45 18
2733,25 35 28 54 28 21 29 31 16 12
44,11 11 11 12 16 16
778,30 31 37 26
1172,1 4 2 44 45 3
664,11 10 32 28 21 36 12 12
1053,25 35 28 21 36 26 24
149,25 11 12
515,25 35 28 21 36 26 12
2550,1 4 2 44 45 8
573,30 27 28 2 17 18 3 5 6
3058,10 9 26 41 37 26
1111,30 27 28 21 29 31 26 12
2524,1 2 17 44 45 3 6
2936,2 17 44 45 45 46
193,25 11 27 28 21 29 31 12 12
1511,15 11 11 12
1196,2 44 39 40 18 3
2631,30 27 28 21 29 31 26 26
2884,11 15 30 31
1020,25 35 36 21 22 26 12
3259,1 32 28 20 44 45 45 46
3549,17 17 18 8
3169,34 28 2 17 39 40 18 8 6
2538,1 4 2 3 21 22 12 37
2096,15 23 10 32 28 21 55 53 6
2097,15 23 10 32 28 21 55 53 9
1089,1 4 2 3 21 22 12 26
1609,15 11 12 12
5,1 2 3 5
1191,1 4 2 44 39 40 18 3 6
492,11 11 27 28 35 36 21 36 12
2410,1 4 2 3 21 22 12 24
1052,34 35 28 21 36 26 24 16
2235,30 31 12 12 16 16
3054,25 54 55 21 59 37 12
1570,10 7 44 45 3 5 6
467,10 32 28 20 17 18 3 5 6
2141,1 4 2 3 21 22 12 16
2534,47 44 44 45 3 6
576,30 27 28 2 17 18 3 5 14
2990,48 11 11 12
285,1 4 2 3 21 22 12 12
2937,47 44 44 45 3 5
1870,10 7 44 45 3 5 14
1787,10 32 28 20 17 18 3 5 14
1825,25 25 38 60 28 21 22
1695,25 30 38 25 25 26 12
3704,11 34 28 2 17 18 18
472,1 4 2 17 17 18 3 6
3530,42 11 25 35 28 21 29 12
1703,11 12 12 26 12 12
491,35 36 21 29 12 12
3360,10 9 12 24 16 24
217,11 34 28 2 17 18 3
816,15 11 12 16
1318,17 17 18 18
3441,1 7 17 39 40 45 46
2024,30 27 28 21 29 31 24 16
3401,15 11 12 24
3293,11 11 25 38 25 26
2287,11 34 28 2 17 18 8
291,2 17 18 3 21 22 16
3369,23 10 32 28 21 33 9 24 16
215,2 17 18 3 21 22 12
