id,path_name
10758,"expression UP,expression UP,expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN"
2037,"expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
2230,"expression UP,expression UP,tupleExpression UP,tupleExpression DOWN"
7753,"assemblyAssignment UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN"
5679,"expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
4699,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expressionList DOWN"
5153,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
11999,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN"
11882,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
8581,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN"
12014,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN"
5417,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
7450,"expressionList UP,functionCall UP,emitStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN"
7880,"assemblyAssignment UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyCall DOWN"
5740,"expressionList UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN"
4769,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN,typeName DOWN"
10086,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
9241,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN"
507,"expressionList UP,functionCall UP,functionCall DOWN"
5230,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
6784,"block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
10493,"expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,emitStatement DOWN,functionCall DOWN"
5507,"expression UP,expressionStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN,typeName DOWN"
3647,"expression UP,ifStatement UP,block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,expressionStatement DOWN,expression DOWN"
8259,"variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN,assemblyCall DOWN"
939,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
2551,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
1419,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
3324,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
7225,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
3189,"expression UP,expression UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
10200,"expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
3187,"expression UP,expression UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN"
1417,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
9205,"assemblyCall UP,assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN"
3432,"expressionList UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
3794,"expressionStatement UP,forStatement UP,block UP,block DOWN,forStatement DOWN,expressionStatement DOWN"
9100,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN"
11860,"expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,stateVariableDeclaration DOWN"
687,"variableDeclaration UP,variableDeclarationStatement UP,forStatement UP,forStatement DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
8011,"assemblyCall UP,assemblyCall UP,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
2198,"parameter UP,parameterList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
4851,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN"
12164,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
9579,"expression UP,returnStatement UP,block UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
7595,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
8510,"block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
12161,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
6959,"expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
12662,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
2795,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN"
11847,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
4119,"expression UP,expressionStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
12264,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN"
893,"modifierList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,forStatement DOWN,expressionStatement DOWN,expression DOWN"
5849,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
5207,"expression UP,expression UP,expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
4635,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
11836,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,modifierDefinition DOWN,block DOWN"
5755,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,functionCallArguments DOWN"
12522,"variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
2020,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
10620,"mapping UP,stateVariableDeclaration UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
5677,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
2017,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN"
11663,"expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN,versionConstraint DOWN"
8594,"returnParameters UP,functionDefinition UP,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
11835,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,modifierDefinition DOWN,parameterList DOWN"
2019,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
8378,"parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
11075,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
1489,"emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
2169,"parameter UP,parameterList UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN,modifierInvocation DOWN"
9306,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN"
6061,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
12857,"expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
7653,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN"
8399,"expression UP,expressionStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
11733,"variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
3498,"expressionList UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN,typeName DOWN"
6573,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
4024,"parameterList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
3938,"parameter UP,parameterList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
3251,"expressionList UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
7292,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
10392,"tupleExpression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN"
5721,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN"
6635,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
7403,"emitStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
2431,"expressionList UP,expression UP,expression UP,expression UP,expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
6612,"modifierList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
3736,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN"
10253,"tupleExpression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
3334,"expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
9705,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
7103,"eventParameter UP,eventParameterList UP,eventDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
320,"eventParameter UP,eventParameterList UP,eventDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
11841,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,modifierList DOWN"
12142,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN"
7410,"emitStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN"
11900,"modifierList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,emitStatement DOWN"
8275,"assemblyCall UP,assemblyCall UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,returnStatement DOWN"
997,"modifierList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
10578,"userDefinedTypeName UP,usingForDeclaration UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,mapping DOWN"
4411,"returnParameters UP,functionDefinition UP,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN"
5030,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
11695,"expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN"
10183,"parameter UP,parameterList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
10577,"userDefinedTypeName UP,usingForDeclaration UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
12357,"modifierInvocation UP,modifierList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
5903,"expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
10136,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
7616,"block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
10138,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
6634,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
11126,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN,assemblyCall DOWN"
4139,"typeName UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
8112,"assemblyAssignment UP,assemblyBlock UP,assemblyFor UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyAssignment DOWN"
4493,"modifierList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
2222,"expression UP,expression UP,expression UP,expression UP,tupleExpression UP,tupleExpression DOWN,expression DOWN,expression DOWN,expression DOWN"
12359,"modifierInvocation UP,modifierList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN"
294,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
10355,"expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
5411,"expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
1469,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
5632,"expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
7154,"modifierInvocation UP,modifierList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN,expression DOWN"
12179,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
2001,"expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
12180,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN"
4554,"variableDeclaration UP,structDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN"
4557,"variableDeclaration UP,structDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
8675,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,returnStatement DOWN"
11054,"parameter UP,parameterList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
11086,"modifierList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
9981,"expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,tupleExpression DOWN"
6793,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN"
10629,"expression UP,expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
6534,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
6792,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,stateVariableDeclaration DOWN"
4558,"variableDeclaration UP,structDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
10094,"expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
5685,"variableDeclaration UP,structDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
10165,"parameterList UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
932,"expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
2152,"parameter UP,parameterList UP,modifierDefinition UP,modifierDefinition DOWN,block DOWN"
10249,"tupleExpression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
12855,"expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
11453,"expression UP,expression UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
9228,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
2486,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN,modifierInvocation DOWN"
11450,"expression UP,expression UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN"
917,"expression UP,expression DOWN,expressionList DOWN,expression DOWN"
10805,"typeName UP,mapping UP,stateVariableDeclaration UP,stateVariableDeclaration DOWN"
196,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN"
11452,"expression UP,expression UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
3045,"expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
12680,"parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
409,"expression UP,ifStatement UP,block UP,block DOWN"
6012,"expressionList UP,modifierInvocation UP,modifierInvocation DOWN"
9751,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
194,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
10261,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
