id,path_reversename
1814,"expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,expression DOWN"
11546,"stateVariableDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,eventDefinition DOWN"
12239,"versionConstraint UP,pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
4178,"expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
12769,"contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,structDefinition DOWN"
8721,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
5842,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN"
1785,"block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
10540,"expression UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
1815,"block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,expression DOWN"
4201,"variableDeclaration UP,variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
3981,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
3295,"expression UP,expressionList UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN"
10602,"parameterList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,mapping DOWN"
9672,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,modifierDefinition DOWN"
10564,"expression UP,returnStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
11832,"modifierInvocation UP,modifierList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
9182,"expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
10875,"expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,variableDeclarationStatement DOWN"
8129,"assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN"
10603,"block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,mapping DOWN"
3571,"expressionList UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,expressionStatement DOWN,expression DOWN"
10024,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
3919,"expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN"
3979,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
6817,"modifierList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
11460,"expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
8625,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN"
935,"expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN"
6813,"parameterList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
561,"expressionList UP,functionCall UP,emitStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN"
6923,"block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
3840,"forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN"
5146,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
6796,"modifierInvocation UP,modifierList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
6577,"parameter UP,parameterList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
8417,"variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
10336,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
7140,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
2805,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN"
3161,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
8863,"parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN"
7625,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
4181,"expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN"
12054,"block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
4179,"variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN"
6933,"expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
12052,"returnParameters UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
7696,"assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,assemblyFor UP,assemblyFor DOWN"
5079,"expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
12049,"parameterList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
12051,"modifierList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
6818,"block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
3309,"expression UP,expressionList UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
4039,"expressionList UP,expression UP,expression UP,expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
11956,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
6922,"parameterList UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
8992,"expressionStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
8283,"returnStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
3369,"block UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
3006,"expression UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
7248,"expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,tUPleExpression DOWN"
11204,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
4473,"expression UP,expressionList UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN"
4909,"expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN"
3008,"block UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
12469,"userDefinedTypeName UP,usingForDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
8748,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
12130,"variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
8955,"variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
3256,"block UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
4993,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
8183,"assemblyAssignment UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN"
11018,"expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
11014,"variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
7682,"assemblyCall UP,assemblyAssignment UP,assemblyAssignment DOWN"
11986,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
3365,"expression UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
8859,"expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN"
11381,"block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
4020,"expression UP,expressionList UP,expression UP,expression UP,expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
454,"returnStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN"
3396,"expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
6291,"expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
446,"expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
9915,"block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
453,"expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN"
9146,"expression UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN"
3063,"ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN"
3382,"expression UP,expressionList UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN"
9143,"variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN"
3255,"expression UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
5533,"typeName UP,variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN"
6292,"block UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
5535,"expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN"
531,"emitStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN"
7901,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyAssignment DOWN"
8242,"assemblyCall UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,expressionStatement DOWN"
10766,"expression UP,expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
8243,"assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,expressionStatement DOWN"
2885,"variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN"
2579,"modifierInvocation UP,modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
9145,"expressionStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN"
9913,"parameterList UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
24,"assemblyBlock UP,assemblyCase UP,assemblyCase DOWN"
2064,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN"
9472,"inlineAssemblyStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN"
9790,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
9139,"expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN"
7239,"tUPleExpression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
3818,"expressionStatement UP,block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
11693,"versionConstraint UP,pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN"
3178,"expressionList UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
4229,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
9090,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
11503,"stateVariableDeclaration UP,stateVariableDeclaration DOWN,expression DOWN,expression DOWN"
4342,"typeName UP,variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
2603,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
5873,"expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
1304,"returnStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
2652,"expression UP,expression UP,expression UP,expression UP,tUPleExpression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
12133,"assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
7391,"expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN"
4345,"expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
8990,"expression UP,expressionStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
11950,"eventParameterList UP,eventDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
4737,"expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
3444,"expressionStatement UP,forStatement UP,forStatement DOWN,expressionStatement DOWN,expression DOWN"
7215,"expressionList UP,functionCall UP,emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
920,"expression UP,expression UP,expression UP,expression DOWN"
905,"expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
8574,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
12767,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
3123,"expressionList UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
7105,"functionCall UP,emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN,eventParameter DOWN"
4043,"typeName UP,parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,functionDefinition DOWN"
4515,"expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
9164,"expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN"
9161,"variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN"
6779,"constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,modifierList DOWN"
707,"expression UP,forStatement UP,forStatement DOWN,expressionStatement DOWN,expression DOWN"
2363,"expression UP,expression UP,expression UP,expression UP,expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN"
4420,"nameValue UP,nameValueList UP,functionCallArguments UP,functionCallArguments DOWN"
3734,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
10365,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN"
442,"returnStatement UP,block UP,ifStatement UP,block UP,block DOWN"
4727,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN,expressionList DOWN"
4060,"expressionList UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
709,"block UP,forStatement UP,forStatement DOWN,expressionStatement DOWN,expression DOWN"
2088,"expressionList UP,expression UP,expression UP,expression DOWN"
406,"expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN"
11268,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
7731,"assemblyCall UP,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
7385,"functionCall UP,emitStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN,eventParameter DOWN"
1030,"expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN"
5038,"expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
4791,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
8185,"assemblyLocalDefinition UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN"
11960,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN,versionConstraint DOWN"
7464,"modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
6871,"eventDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
10497,"expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
11870,"eventDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,modifierList DOWN"
1031,"block UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN"
6778,"stateVariableDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,modifierList DOWN"
11365,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
